	Cluster_41 Ahr::Arnt,EOMES,MGA,TBR1(...)	Cluster_40 Arnt,ARNT2,Arntl(...),ARNT::HIF1A,HES1,HES2(...),Creb3l2,CREB3L4	Cluster_47 BHLHE22(var.2),SNAI1,Tcf12(...),ASCL1,Ascl2,BHLHA15(var.2)(...),GRHL2,SCRT1,SCRT2	Cluster_37 CEBPA,CEBPB,CEBPD(...),CREB1	Cluster_67 CTCFL,Plagl1,PLAGL2,CTCF	MPP3_MA1480.1 DPRX	MPP3_Cluster_35 E2F1,E2F2,E2F4(...)	Cluster_61 E2F6,KLF15,TFDP1,MAZ,ZNF148,ZNF263	Cluster_69 EBF1,Ebf2,EBF3,TFAP2A,TFAP2A(var.2),TFAP2B(...)	Cluster_60 EGR1,EGR2,EGR3(...),Wt1,Znf281,ZNF740	Cluster_26 ELF2,ELK1,ELK3(...),EHF,ELF1,ELF3(...),SPI1,SPIB,ZKSCAN5(...)	Cluster_15 FOXG1,FOXI1,FOXL1(...),FOXA1,FOXA2,FOXA3(...),FOXP3	MPP3_Cluster_4 GATA1,GATA1::TAL1,GATA2(...)	MPP3_Cluster_31 GLIS2,ZIC3,ZIC4	Cluster_56 HIC2,THAP1,Hic1,NFIA,NFIC	Cluster_64 HINFP,ZBTB14,NRF1	Cluster_59 Klf1,Klf12,KLF2(...),KLF10,KLF11,KLF13(...),ZNF682	Cluster_5 MSANTD3,ISL2,MSANTD3,NKX2-2(...)	MPP3_Cluster_18 MYB,OVOL2	Cluster_4 NFYA,NFYB,NFYC,GFI1,Gfi1b	Cluster_36 NR2C1,NR2C2(var.2),NR1I3,VDR,Nr2e1,NR4A1(...)	MPP3_Cluster_16 PAX1,PAX5,PAX9	Cluster_38 Pax2,Pax2	MPP3_MA0163.1 PLAG1	Cluster_12 POU3F4,POU5F1B,POU2F1,POU3F1,POU3F3(...)	Cluster_54 RBPJ,NFAT5,NFATC1,NFATC2(...)	MPP3_Cluster_22 REL,RELA	MPP3_MA1563.1 SOX18	MPP3_Cluster_24 TFAP2A(var.3),TFAP2B(var.3),TFAP2C(var.3)	MPP3_MA1573.1 THAP11	MPP3_Cluster_13 YY1,YY2,ZFP42	MPP3_MA0527.1 ZBTB33	MPP3_MA1583.1 ZFP57	MPP3_Cluster_38 Zfx,ZNF460	Cluster_17 ALX3,ARGFX,Dlx2(...),BARHL2,Dlx1,ESX1(...),BARX1,EMX1,EMX2(...)(...)	Cluster_9 Arid3a,Arid3b,TBP,MEF2A,MEF2B,MEF2C(...),ZNF384	MPP4_MA0602.1 Arid5a	Cluster_48 Atoh1,ATOH1(var.2),Bhlha15(...),ATOH7,BHLHE22,BHLHE23(...)	MPP4_Cluster_36 BACH1,BATF,BATF::JUN(...)	MPP4_Cluster_27 BARX2,HNF1A	Cluster_55 BCL6,STAT1,STAT3(...),Stat6	Cluster_19 CDX1,CDX2,CDX4(...),Hoxa11,HOXA9,HOXB9(...)	MPP4_Cluster_7 Dmrt1,DMRT3,DMRTA2(...)	Cluster_1 DUX4,PHOX2A,PHOX2B(...),Lhx3	MPP4_MA0041.1 Foxd3	Cluster_50 Hand1::Tcf3,Smad4,HSF2,HSF4,ZBTB12	MPP4_MA0109.1 HLTF	MPP4_Cluster_66 HMBOX1,ZNF652	MPP4_Cluster_68 IRF1,IRF2,IRF3(...)	MPP4_MA0619.1 LIN54	Cluster_45 MAF,Mafb,MAFF,MAFG(...)	Cluster_30 MEIS1,MEIS2,MEIS3(...),SMAD2::SMAD3::SMAD4	Cluster_20 MEIS1(var.2),MEIS2(var.2),PBX1(...),ONECUT1,ONECUT2,ONECUT3	Cluster_21 MYB,ZKSCAN1,OSR1,OSR2	MPP4_MA0164.1 Nr2e3	MPP4_Cluster_46 PKNOX2,TGIF2,TGIF2LX(...)	MPP4_Cluster_29 POU4F1,POU4F3	MPP4_MA0508.3 PRDM1	MPP4_MA1647.1 PRDM4	MPP4_Cluster_64 RFX1,RFX2,RFX3(...)	MPP4_MA1554.1 RFX7	MPP4_Cluster_8 Rhox11,ZBTB32	MPP4_MA0073.1 RREB1	Cluster_43 RUNX1,RUNX2,RUNX3,ZNF354C	MPP4_Cluster_4 SIX1,SIX2	Cluster_23 SOX10,SOX13,SOX15(...),SOX12,Sox5,SOX9(...)	MPP4_MA0111.1 Spz1	MPP4_Cluster_9 TCF7,TCF7L1,TCF7L2	MPP4_Cluster_44 TEAD1,TEAD2,TEAD3(...)	MPP4_MA1589.1 ZNF140	MPP4_MA1124.1 ZNF24
Cluster_41 Ahr::Arnt,EOMES,MGA,TBR1(...)	0.0	1.6468251969682335	0.7015561849739678	-0.5829837401692874	1.7206949542265513	0.7085643401304031	0.504835897743439	-0.5531151736895713	3.0937471223750816	0.2828673065002499	-1.3437947055751096	1.5586216866453184	3.7155839683284375	2.297495675739228	0.38939409957898574	3.6199260238082607	0.6809187531009959	-1.2385267809818166	0.7844138899201437	1.2129660649474163	-0.5741390465901492	4.203963018820361	2.2710272870868113	0.6411719045570732	0.5024138498327357	-0.11102015237778023	2.1803739683799295	0.3155910126520756	2.450958877064576	0.5206766085682322	0.9509766426697743	0.9649772337563692	0.7487390818560393	3.125543011406043	-0.41459325187416757	0.2546587122805083	-0.6165305603281266	1.1706031115484559	-0.47298779100838445	0.4813111034915084	0.9715473006711352	0.7883580674799626	-0.8261873505050619	-0.4143529759658219	-0.3373173807243742	-0.3224233514936022	1.1162028789269993	-0.23033097782335454	-2.643937840613002	-0.815229203249006	0.9715330909349027	-0.2448414856024385	-0.2710899124046614	2.361449995843681	0.21963808440285326	1.2488094056230459	0.19203185919994223	-1.13918160435319	1.7624132888748314	-0.02682304310086471	0.2786557383885549	-0.6692420606193902	-1.104882355240131	-1.2483307960013201	1.5695200855320257	-0.042583113688065166	2.236365879063532	2.37306200783107	0.7865414294815622	-0.8118313089504109	1.161637605029084
Cluster_40 Arnt,ARNT2,Arntl(...),ARNT::HIF1A,HES1,HES2(...),Creb3l2,CREB3L4	1.6468251969682335	0.0	5.665205977027143	1.33727275415288	18.870611883731875	1.6574901869120902	4.786606102408768	21.96862835463436	16.073265781702716	19.538266748309997	7.635872673934267	0.6841443113204003	3.34611490066089	17.321334520111566	1.277862820821127	25.73622573687669	24.613923873461943	1.1010942376945783	2.817212619309384	4.911839807203999	0.9378555813268814	6.331110436892793	8.235863211992971	16.708558193565356	0.957299025713362	2.0219626551895327	5.4414329265087	2.1558063145628736	15.07323239843294	4.633760782330659	6.953670538547613	13.999085334607113	6.696003788350923	25.010646317093585	0.22850988704318256	2.241997261910507	0.14118407079764567	3.1126274099941935	1.2443851910579358	0.8376672129716026	3.614050189721983	-0.3825806118608639	0.18922386349736814	-0.4102059123299479	0.0799973451773543	2.7494215998027136	1.6704455371441458	0.7385257828986925	2.1839822743880477	2.012883123631554	0.6509065172336023	5.053826142660565	0.5259247731977656	2.9519882726415694	2.264401060216815	2.804476295320452	2.355238755658963	2.3321627328005623	1.8936619139544124	2.10358346704126	2.593664290018009	0.42876425292140347	3.6614718029324855	0.4709969682024297	4.131254922772395	0.3092252428678788	4.763737601775401	-0.28834321056003887	0.5731156091184149	4.354369517782059	1.8603723168235138
Cluster_47 BHLHE22(var.2),SNAI1,Tcf12(...),ASCL1,Ascl2,BHLHA15(var.2)(...),GRHL2,SCRT1,SCRT2	0.7015561849739678	5.665205977027143	0.0	-0.18631448180898333	5.77659763188386	1.7837708008843103	-0.034351356972070396	9.50425317123796	12.130804618100441	7.481076779869348	0.8039264858467847	2.869374497737773	8.13830936687936	5.29592200131593	0.18382634583270355	13.499506191705368	9.824854247750968	1.6183670892732855	0.802582610679733	2.6897218182038056	1.5138948783109751	5.59210263273994	3.7285283179084816	6.772934652701853	1.8654880038559845	2.017988379616139	3.400572319374097	1.7141388239759257	8.635311886525571	2.8410246713442677	4.567266815494122	4.478465831293645	5.302624286509237	12.777305195460176	1.059806584718434	-0.42840363110119967	0.47728611659484205	5.75791981229053	0.14155224796318447	2.1635891708412034	2.644538009493944	0.3419509889580891	1.457096547702811	0.170231973149525	3.2924809301851736	0.9669320516875126	4.2515283140233455	2.2583150182227447	-0.9276096657528892	1.2162775447764436	2.2059768213927766	4.9669795491939075	-0.5321110344215974	3.304716092535165	3.016208035602276	3.28298066550626	0.5563124922264061	1.2491659238942692	2.8734448851151364	2.457781513988709	1.1646156668158087	-0.8086173603321514	0.8380045823638497	0.18121135786616516	2.3984403622157386	1.0735259265715713	3.9999106575393633	3.6723613069592913	1.4162310465100794	2.625212179481313	0.36210138182491614
Cluster_37 CEBPA,CEBPB,CEBPD(...),CREB1	-0.5829837401692874	1.33727275415288	-0.18631448180898333	0.0	0.42806486438626934	0.044332354968028335	-1.0544241673691759	0.8717697569796938	1.5859069142588205	1.4790191122637417	-1.034299597145256	1.191375892681173	5.697185272632319	-0.1789765966110692	0.6813637274550515	5.947293467077811	0.9590698995161566	1.0841169354655478	-0.240557384538568	0.5164415550333554	1.2573166839768692	0.6465174854526886	0.6376225697750552	0.925825784619296	1.168102245882504	-0.8906748426867336	-0.031175166944863844	0.652232133691444	1.890122439573796	1.6786662953922413	0.6418563733261047	0.8196255531287328	0.8576281674977299	1.8481961296393887	1.3250156319481023	0.4669306810034279	0.06409557744994926	0.3091106534042968	1.7842529161523666	0.03885309077926791	1.2984036263676304	2.363075928687394	-0.5212255735581353	0.3999720613286169	0.5331518784415006	2.178643302338363	0.47133399545326254	-0.04075503420813559	1.2872956619732174	1.1328145614637686	0.6656920608280574	0.6985822367731941	1.8703741290724984	1.3312974397804325	2.3266777793340783	2.3819022955083584	0.8869752894950615	0.7172839646197177	-0.08739638526686705	0.9659402583367438	1.7420667197080868	-0.27036549906884494	-0.7667914902986871	-1.106428747467188	0.4001139784287803	-1.2892143395786675	1.834191908139603	0.02747047610998877	-0.5069626912967287	-0.8382548184148189	1.2276958644497475
Cluster_67 CTCFL,Plagl1,PLAGL2,CTCF	1.7206949542265513	18.870611883731875	5.77659763188386	0.42806486438626934	0.0	1.7207035906678767	2.8284991938717936	27.800064745943107	23.005679472071982	28.019892163082638	9.930211857357301	-0.07532640522645656	4.704588057511521	18.8090941656333	0.5805888198704783	30.370145353689722	33.119693417043806	0.6357873132942777	5.513971824033732	5.620422009603164	-0.9058570295223259	7.809322636462094	7.465899327533078	15.506549173365045	0.9601608671469007	-0.5327209555385012	7.213216803811448	1.1755928375123554	20.102465855921736	5.009704816046696	8.234040700215713	16.35810522783786	12.316125798532465	29.212145587149	-0.7231914159489661	-0.5195077619222414	0.26125581498929396	2.2266336202312647	1.537907957339412	-0.2011689737720665	3.1554161107864704	-0.23598381726119472	-0.22115054305117002	-0.5396809255509705	0.4649544858351012	2.971045009793845	2.219246276956268	1.387258505746916	-0.7511529287704396	0.05755152898462929	0.08946824124886459	5.466624070037998	-0.92858100852471	0.9542717861432609	0.16898928991719284	3.3170087607677226	0.20994203651760396	0.4530764776232756	0.6871968712094367	4.323019789359692	1.4417354692864395	-1.7601992531528297	7.350882818112162	-0.42149560680061815	2.2379847555240597	2.1754884694358796	3.110609466486806	1.1749319149811528	0.9514861362938631	4.437329984154417	1.299010985773033
MPP3_MA1480.1 DPRX	0.7085643401304031	1.6574901869120902	1.7837708008843103	0.044332354968028335	1.7207035906678767	0.0	0.7360152228916772	1.4408145792032263	4.6176777333966905	3.444493082255639	0.6407216825083156	-0.16056552207879013	2.885767363802871	0.30033909469113035	0.0003108070031295497	2.478039021226497	3.86918827556604	-0.08948496431661036	-0.40267195669416156	-0.10868452082392804	0.27882414411582057	0.8372270952634555	-0.18556407371398648	0.7880595273928435	-0.07397189566476235	-0.7471805173336968	2.2976432107919287	0.7957793281217588	0.9849889040016172	0.3946785088431264	0.28870987990355906	0.8816923804520655	0.5839026184624282	4.917085559277617	0.6583834026495675	0.1159346200710098	0.4577886793401969	1.2119985048225856	1.1019374567374318	2.243667760292719	-0.19237944295540846	1.1873381508679242	0.7120014378399302	0.09041361476717495	3.069582737349254	-0.308258063652439	-0.28744799598600296	-0.18169812967718835	1.1346734699082206	1.4567120616494638	0.7541574294236147	1.9332614081122974	-0.7215177758691536	0.41355452483833055	0.21878275093109162	0.7514577324118624	-0.577191830922923	-0.05998199571138211	-0.8031211535960309	-0.02810344705674179	0.0801021933411802	0.29394644612383514	1.0972243686077925	0.1556909317951733	0.8542481030331329	0.45268873801878706	1.1260950940026495	0.7146931879471313	-0.7219760778612567	0.40946055754567173	-0.5989039281477944
MPP3_Cluster_35 E2F1,E2F2,E2F4(...)	0.504835897743439	4.786606102408768	-0.034351356972070396	-1.0544241673691759	2.8284991938717936	0.7360152228916772	0.0	5.972101265681977	5.47122301460203	6.403458720730835	1.425271844856408	0.6468581247954021	0.5538063011744634	2.6541831624133874	-0.0015654922779558043	7.928163984455024	7.351774272291616	0.24249042742242452	2.0087583509504956	-0.4485634193878844	0.10145416598187572	1.069099509644763	1.5069995589528158	4.908102978921374	-0.19399070969178184	0.12668476296247816	2.429497764795607	1.8187960818706763	4.772430336607247	0.9075759756536106	2.3441611780768445	3.3457090396767986	2.538417499256898	7.479674470172447	-0.36430718694225145	-0.5909014670377822	-0.1969142089560155	-0.5470815625707757	0.26415090480377235	-0.2829221235088556	0.9241825460497702	-0.4616584472163229	0.23536064405215232	-0.0810498172072898	-0.2599256720261322	-0.7632482473661406	-0.12360039582977862	0.4596655293510721	-0.7454813276876934	1.059489728188796	1.4627049612060485	-0.8611024365590855	-0.41299851232744655	-0.6817668195601893	-0.2855701265042666	-0.7737106823756088	-0.4472943306012342	0.5413437896750221	-1.2631363580954493	-0.38053000503494155	-0.6431045099616761	-0.1513772350504577	1.7782121272324567	-0.1481320717759504	0.2921936253564484	0.7231669384687881	1.6165130673313013	-0.3727489995285905	0.1330071503493863	-0.3412506762413439	-0.35097535221396664
Cluster_61 E2F6,KLF15,TFDP1,MAZ,ZNF148,ZNF263	-0.5531151736895713	21.96862835463436	9.50425317123796	0.8717697569796938	27.800064745943107	1.4408145792032263	5.972101265681977	0.0	21.862691666388063	7.228997076733861	2.6657022051865713	2.7835800715192778	7.436360700453162	19.049191562704443	2.1019136922119728	30.194724673810367	21.625234211148207	2.3910903821075467	4.042831499033875	6.208608800323951	0.5798248376081783	11.975559034938968	7.474437866636922	2.0615327866534257	1.285174798237082	2.2100022240746213	7.982125739626883	2.2372520345267457	19.065689266705682	6.42332429039391	9.544975478999588	17.576499648025298	11.711423472828427	28.279134686632514	1.2325104940792475	0.13083400174216417	0.16612951067536866	4.968006881882646	-0.09270714548727271	0.09026220683672619	3.397420908851577	0.07721508187243144	0.18906449238572873	0.1124155257458804	0.2363214496968749	2.735021674613849	2.625988648137979	1.518848960016856	-1.5281264985011662	1.3817821296627386	0.8788659091346768	5.977064053260785	-0.9047124638402664	1.7603335486489915	2.366889014271896	4.802909654959703	0.1624245671852987	-1.5437848065102615	-0.48889583048158963	2.869264084249334	2.297656951521612	0.517603573497232	1.3971878615107622	-0.29396249002181213	2.6138671835536855	2.8046093264119714	4.222093953761109	1.5501706585250687	2.1330981326154252	8.015842872886227	2.9537390893886513
Cluster_69 EBF1,Ebf2,EBF3,TFAP2A,TFAP2A(var.2),TFAP2B(...)	3.0937471223750816	16.073265781702716	12.130804618100441	1.5859069142588205	23.005679472071982	4.6176777333966905	5.47122301460203	21.862691666388063	0.0	21.85472384258541	9.25135728116734	2.231727535530029	8.821555701172864	17.951641648788847	4.414167478663705	27.05987595940333	29.44448543178654	2.7528198845151506	6.039223097495122	7.212204198684166	2.9553967703745356	13.155941172123187	8.481108859242322	18.987205106696358	1.0878392917614892	3.9288506936258685	8.271285127968817	3.785293697186535	17.707006256304158	8.640880918125669	9.131807252828294	13.78777253986623	9.724948474759241	27.348446842285018	2.1895427944870143	2.0854254416572027	0.5009452917175558	11.022419026346538	2.398423605652007	1.1647695358226804	5.6287893103526745	-0.6902976269402014	1.8347855648280953	-0.025548574414703804	1.965093520335819	3.1401453968381676	4.429169135766359	4.638341274341429	0.37306286895325397	2.188229882211453	3.0543905848817325	7.121274875183265	0.24441838775552396	5.423781274217325	3.911711175829502	5.556094155258998	-0.233252941372338	3.3647347716323432	3.6600202643173985	4.160901077739476	3.9528426735720323	1.9103291126840707	7.776063892180884	1.6932990451866539	3.723684495210723	4.105499076344553	6.389977104916881	5.11361408716116	3.098775413115258	5.9272666008997685	1.7629656472606094
Cluster_60 EGR1,EGR2,EGR3(...),Wt1,Znf281,ZNF740	0.2828673065002499	19.538266748309997	7.481076779869348	1.4790191122637417	28.019892163082638	3.444493082255639	6.403458720730835	7.228997076733861	21.85472384258541	0.0	6.396325050840459	2.457490241435796	5.634334846547838	19.921721054462783	2.6454223600845266	25.857798885620426	24.020706203880902	0.09209642674500122	4.839834905339465	6.973499340300888	1.726465593577189	12.589654957644932	8.985332789078532	1.888266856392076	1.5665317394655343	2.3667197781205624	8.100254428760733	5.023780291017408	20.258083120411413	7.215851249716475	11.143395442722365	18.46804703664934	13.399053975086265	27.707791290207354	1.3240579541965007	1.5601535315052557	-0.02571276153741534	5.340904646541189	1.3259797773808628	0.32443653600953476	4.295727706101371	-0.7103259558319759	2.6099181672759166	0.2945765943336391	0.5556733087509096	3.07127604178323	2.385268135706727	2.473986722739262	-0.7949445993725028	0.5577010829428052	0.7302214728994928	6.858659980925498	0.83161976317555	4.838243968459902	1.5312832949575825	6.626681355026097	1.3483553647383926	-1.1659399563261295	1.0590364064076128	3.9133492162872265	4.235252056598544	0.06482757697782382	-0.439669787541275	-0.24646762620023205	2.0458893135029794	2.4426135875348303	5.608311658461978	0.5820158675799798	2.55478804071957	7.847975616842822	2.28754375542659
