	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2	MPP3WT_MA0079.4 MPP3WT_SP1
Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	-0.07753851359235095	0.5026614838659827	0.3703679580809587	-0.06469016813236252	-0.23664433823102002	-0.21826851374316594	0.23923202510727332	-0.11532976269608386	0.8944314526781141	0.19680388721377196	0.0	-0.2051650284661688	0.8269944502275441	0.2842936589358179	-0.0864008923743393	1.1176894324371698	0.4567716882075126	-0.015318190242865425	-0.29112441832018215	1.2718248308143911	3.3028355090022337	1.083665915671016	-0.44490957973586337	0.4605595251911377	0.18258969320345506	1.7546950589259873	0.26312951632671566	-0.07376205467665134	0.6388162223938223	-0.6758023751817365	-0.0762509002015574	0.8427280193320322	-0.18528345585218015	-0.11844719499788808	1.01594769982379	0.6614548474350594	0.4716203705855995	-0.6245312000129878	-0.2389615091970129	-0.2544334944706402	-0.0198100210906381
Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	-0.06729018546977196	-0.20816680561938306	-0.24322998201704307	-0.07771999494359429	-0.18246555812376827	-0.18450117159285487	0.30262472655292405	-0.09536865315958085	-0.3640771832092921	1.4986118767631023	-0.2051650284661688	0.0	1.5988830835013221	0.15911362708114493	-0.08607513582215535	0.5661118668501942	-0.16651809944242665	0.209628359732486	0.23596447761387565	0.9686965544553279	0.015163041615572722	1.1115319082820578	0.7629296438111296	0.18136549515351735	0.5134652963178471	0.05524020800256776	0.49884840933231656	0.42932533912517284	-0.04481198579016061	-0.3469035938691429	-0.09142899686318734	-0.24550739015921738	-0.23184371166303933	-0.13569774033368578	-0.1793238866152085	0.34473479570613685	-0.25741412785055345	0.7049911009615388	-0.25031459897985175	0.41658797543513426	0.11235488367723998
MPP3KO_MA1536.1 MPP3KO_Cl17	-0.033305647668927955	-0.020117893407753426	-0.21649104643908398	-0.071147897748794	-0.2613975600209808	0.4826896167945304	0.3663127922349116	0.5425971285953499	0.017606329241144646	0.7782589400246415	0.8269944502275441	1.5988830835013221	0.0	-0.5534182684378881	-0.05693070868004449	0.6896406772072975	-0.10958361147563148	0.06452670754225985	0.5572631263440784	-0.34711432014899196	3.5655374182843356	4.488913182110135	0.528414866173326	1.061240382590128	-0.2864439394181334	0.2810531422188145	-0.6949812760974151	1.0667453258674995	0.7684702604713685	-0.6861376151948244	-0.07598587322185588	-0.13647135850683847	0.49470680184813065	-0.16932948687069493	1.094161032897501	-0.32570028816445507	-0.21495565570951358	0.5476517833180164	1.20865092465701	-0.22185848557737142	-0.6162904848072135
MPP3KO_MA0506.1 MPP3KO_Cl14	-0.04007034149371532	-1.4028377779072063	-0.34963828274333386	-0.08539673674684985	-1.5165365783686884	-0.29734236905163386	-0.4888726835044431	-0.22976233982966546	-0.3391715665361029	-0.3443563603274445	0.2842936589358179	0.15911362708114493	-0.5534182684378881	0.0	-0.1257916558165442	-0.5113368391420591	-0.14036098583701004	-0.9818591168568372	-0.4539226716806402	-0.48453234143020857	-0.1468523327289775	-0.764710201814252	-1.7031061085796029	-0.49850180445419473	-3.0810931132287864	0.9964945866856871	1.165747496010806	-1.0746470919773192	-1.036178382317813	-1.8784232456932093	-0.08075849384424512	-0.27405532923587633	-0.4501377425282274	-0.21900053003703282	0.13760141986047655	-0.4014311780393153	-0.2471224008260321	-0.48363487204202116	0.4372343998795894	-0.5443487411704467	-2.700439131625355
Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	-0.12200053142534056	-0.09444065497654872	-0.11650920386237963	-0.06614325735240471	-0.06523688449283822	-0.14561593936338885	-0.1559234979224549	-0.028651714137044027	-0.5507206106831555	-0.15326877916410792	-0.0864008923743393	-0.08607513582215535	-0.05693070868004449	-0.1257916558165442	0.0	-0.03774129413470948	-0.498810549493964	-0.11529746042446816	-0.1435816121380443	-0.08955166204957185	0.3999782025155043	-0.19225384515771748	-0.386376844448768	-0.10019198507352585	-0.4079256168978215	0.34297988023943243	-0.16261002964840887	-0.10367333670760587	-0.181818181818182	-0.26274781479513176	-0.36401539017781853	-0.5240929044740544	-0.05310101780103467	-0.03921073361400504	-0.18867690766096895	-0.6816408410402219	-0.20277740031319116	-0.3692315920785926	-0.10936181749254406	-0.07396982718822738	-0.26237513435975823
MPP3KO_MA0067.1 MPP3KO_Cl23	-0.02081437974905783	-0.04673335585892251	-0.10643826331646446	-0.05133254055831045	0.2549200263204861	0.6325904519336415	0.5368697271452108	-0.09855230010934124	-0.34615709340393747	0.6378750588983964	1.1176894324371698	0.5661118668501942	0.6896406772072975	-0.5113368391420591	-0.03774129413470948	0.0	0.6958879342148646	0.8468735871407759	0.5212244773412241	0.481625171349547	1.281389553152884	2.8925395406388485	0.9257160974700239	0.251590250561876	-0.5158604633897779	1.643436608193369	1.371617555682541	0.4149524940595927	2.2270810109749584	-1.4040827979780426	-0.019888759678535865	-0.06662185610876645	0.6581673375272941	-0.10355419055857232	-0.08341286455700955	-0.2287631028677685	-0.15056784168770357	0.1182011533585017	1.9452886343689226	-0.1735300078919532	-0.6080723326000885
Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	-0.09402736553782223	-0.1281342021646648	-0.2231744933920145	-0.14544297592368577	1.4626294071980437	0.36316397729993055	-0.18693661970142367	-0.09629330160749766	-0.5467282796909826	-0.2450349867940962	0.4567716882075126	-0.16651809944242665	-0.10958361147563148	-0.14036098583701004	-0.498810549493964	0.6958879342148646	0.0	-0.2768117755023686	-0.16109663613166936	-0.11186778294691627	0.2821991345720089	-0.2471177535158159	-0.4205836743111501	-0.16314524651677845	0.5443462037086191	-0.23372708144026336	-0.26750196969885265	0.9373165562237793	-0.31035204659849913	0.0361915672588309	-0.3788458998488136	-0.5223511199432374	0.6129310367111189	-0.09807757346644377	0.290174705193662	0.04877878961636766	-0.1808383429069934	-0.6400954338604968	-0.20586946419218533	-0.09084311104812719	0.08574278599383306
MPP3KO_MA1616.1 MPP3KO_Cl3	-0.09244511577329094	-0.3184453380969468	-0.29634470830995324	-0.10083373761544756	-0.47617547206662647	0.376175299715842	0.23653592766471515	-0.21239137469188762	-0.34260726150678616	1.1682794746710756	-0.015318190242865425	0.209628359732486	0.06452670754225985	-0.9818591168568372	-0.11529746042446816	0.8468735871407759	-0.2768117755023686	0.0	0.6386508196878745	0.291439867684884	0.16396811320633167	2.3689391219354037	-0.16133642534765036	0.5808165878087062	0.18195969455658814	0.14001281556401857	1.7240469652293104	-0.577034191599994	-0.5370118904059028	-0.5940659382229884	-0.11451697367478843	-0.3312977052337796	1.0587296041864993	-0.24351984057663884	2.582230702823144	-0.587725895424846	0.7736102428262699	-0.12913059162709095	1.1356566513992872	0.21131339931390963	-0.1043888869197018
Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	-0.07467244588041706	-0.5688092448966515	0.2395901618471956	-0.12580475238775948	-0.5023423088911879	1.521559513620258	0.057736759673101	-0.1340156623036034	0.18875167504878218	0.47036377551395586	-0.29112441832018215	0.23596447761387565	0.5572631263440784	-0.4539226716806402	-0.1435816121380443	0.5212244773412241	-0.16109663613166936	0.6386508196878745	0.0	-0.40838061205557363	2.3430352753371193	3.5648476108060527	-0.4838611233854897	-0.554097314761843	-0.7837455543415108	-0.58015987932163	0.006489384300324752	0.339133647059169	-0.3287690400660649	-0.9108481637581037	-0.11424913637122948	-0.2555032053806683	-0.3242862601051288	-0.23221757081060543	0.3157458760715663	4.076393376997088	-0.25277081183304567	-0.8149812209358549	0.20628331633619604	-0.2236878507596518	-0.7224088212370945
MPP3KO_Cluster_2 MPP3KO_Cl2	-0.08516168789792841	0.18657237599120546	-0.2819594562596416	0.64207508765059	1.0546855959021941	-0.21849224441789272	0.2805151353748729	-0.17014282615735737	-0.2074831304973163	0.9883128000530227	1.2718248308143911	0.9686965544553279	-0.34711432014899196	-0.48453234143020857	-0.08955166204957185	0.481625171349547	-0.11186778294691627	0.291439867684884	-0.40838061205557363	0.0	0.7141780309123723	1.3864559776811034	0.26525139975922085	0.6057782593021965	-0.08566535187230302	0.2656338345378717	-0.34654067349548	0.03267146269337822	0.4195419852974793	-0.35277279349581914	0.5769164169761081	-0.19326287223820757	-0.18013131552250847	0.33742286263168464	0.4538049825807868	-0.4118747725225797	0.3196606154579836	-0.4262622787088308	-0.3732625485813055	-0.2375209858721167	-0.688223540588847
Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	-0.13152698291062961	-0.09828796817790826	0.593407307489685	1.1541742278954008	0.22091443025202495	1.5081944088470536	2.5847976541857665	0.5446035720590919	1.6294677489281795	8.9777002537676	3.3028355090022337	0.015163041615572722	3.5655374182843356	-0.1468523327289775	0.3999782025155043	1.281389553152884	0.2821991345720089	0.16396811320633167	2.3430352753371193	0.7141780309123723	0.0	22.669564208307516	8.900265610191274	3.543980122641041	5.741150599423476	5.666685822333369	7.774035889234514	2.1471526454542254	8.998013489688713	1.2761426484508003	-0.15820738045717567	0.12376556951526844	1.8179159986989513	3.2671411437559623	3.049487844564396	1.2011992403296954	0.992069968388052	3.8284426159819827	2.3641601330266	0.3651113155630202	3.8388993763783934
Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	1.023516499055875	-0.9968675188017103	0.3867286865695442	2.006664499256947	0.1972046622029059	0.03100510676900967	-0.13384681572873183	3.0383619798552988	2.871464019381973	12.751334182606904	1.083665915671016	1.1115319082820578	4.488913182110135	-0.764710201814252	-0.19225384515771748	2.8925395406388485	-0.2471177535158159	2.3689391219354037	3.5648476108060527	1.3864559776811034	22.669564208307516	0.0	8.110612063692319	7.398005965028965	7.227005356654595	8.767659932157315	8.349288822981874	5.5302947631755845	7.887655966242835	3.237164851205333	-0.1044466958417742	4.334163437628191	2.177872663337062	0.02081532034610447	0.497812957514434	3.096980396184129	2.8444764332036887	3.5211081013425143	3.357380361909503	0.9057502076303509	2.808005591333847
Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	0.7080101441578224	-0.39178581325745937	-1.0179836619339089	0.034904748971968574	-0.7791396475854603	0.5630600825678007	0.21005440603727232	-0.2819490155607281	-0.6549217015638451	3.4786636737006766	-0.44490957973586337	0.7629296438111296	0.528414866173326	-1.7031061085796029	-0.386376844448768	0.9257160974700239	-0.4205836743111501	-0.16133642534765036	-0.4838611233854897	0.26525139975922085	8.900265610191274	8.110612063692319	0.0	1.3798420846600712	0.14527590826115264	0.9201775150787656	0.9187056746904573	1.682183227349759	2.572413015744899	-0.47084445471605146	-0.3598181905606204	0.0839895647003719	0.5746862457506405	0.019505201168650323	2.327959047494588	-0.6079034357547501	0.9421202837587518	-1.4625441834204385	-0.9334465807900315	-0.07348595386658222	-0.7403574028469152
MPP3WT_MA0739.1 MPP3WT_Cl7	-0.04649300256050591	-0.28688361666843903	-0.4180507847687873	-0.09474852398129155	-0.017775686982232974	-0.2703195484484474	0.16764291636315964	0.44994210707785787	-0.2506970166264347	2.642069285782525	0.4605595251911377	0.18136549515351735	1.061240382590128	-0.49850180445419473	-0.10019198507352585	0.251590250561876	-0.16314524651677845	0.5808165878087062	-0.554097314761843	0.6057782593021965	3.543980122641041	7.398005965028965	1.3798420846600712	0.0	1.3252291336951965	0.5693130275584934	3.5985160674046903	0.2431887149306249	1.0394990089539418	-0.16675134221439433	-0.09978696668707329	-0.2619053240112385	-0.23998336320946112	0.33246308246271894	-0.22233092153812764	-0.41496977907683635	1.5375627513035837	0.24014172152115587	0.17594345355658175	0.6191957000122047	1.0168905483858386
Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	-0.21951046676373195	-2.096634613958822	-0.13289357670756646	2.3319624434365664	-2.086037220886667	0.6613253146214645	-0.35231060828139654	-0.45236602154505384	-0.2119880685530379	3.875507719928449	0.18258969320345506	0.5134652963178471	-0.2864439394181334	-3.0810931132287864	-0.4079256168978215	-0.5158604633897779	0.5443462037086191	0.18195969455658814	-0.7837455543415108	-0.08566535187230302	5.741150599423476	7.227005356654595	0.14527590826115264	1.3252291336951965	0.0	-0.1331407186137461	2.0845476518987422	-0.5589453827309162	0.28969854316423616	-1.3614866372573105	0.5561473444845331	-0.1371543992842747	0.8719994347839063	0.4309621761827098	0.1695898349345605	-0.7966272572126761	0.9494021384264069	-0.4472792607791124	0.40981948468898727	0.19510508872242202	-1.3776487501297943
MPP3WT_Cluster_5 MPP3WT_Cl5	-0.09719531188422141	0.8792565539610732	-0.3478196839977878	-0.1758413362241196	-0.5083581606207546	1.6680830750966085	2.3634843507313787	-0.220555235464336	-0.08708435833538253	4.416553065702591	1.7546950589259873	0.05524020800256776	0.2810531422188145	0.9964945866856871	0.34297988023943243	1.643436608193369	-0.23372708144026336	0.14001281556401857	-0.58015987932163	0.2656338345378717	5.666685822333369	8.767659932157315	0.9201775150787656	0.5693130275584934	-0.1331407186137461	0.0	2.080017938677785	1.9095616941842433	3.4155344575091995	0.16812858382573934	-0.1308150039925473	0.573130574864941	1.4462830580108457	-0.31448518786908414	-0.32017045018289253	0.772884888412672	0.1285118738819321	-0.5967914800108923	0.5120597380820747	-0.4564828266542768	0.3859979720794214
MPP3WT_MA0513.1 MPP3WT_Cl6	-0.10875046128476487	0.7134600875074936	-0.4079813503373932	0.4905714200841255	-0.5730453616914605	0.48384802360622764	0.8972855734129256	0.628054715700791	-0.1663244919812498	4.339842591324141	0.26312951632671566	0.49884840933231656	-0.6949812760974151	1.165747496010806	-0.16261002964840887	1.371617555682541	-0.26750196969885265	1.7240469652293104	0.006489384300324752	-0.34654067349548	7.774035889234514	8.349288822981874	0.9187056746904573	3.5985160674046903	2.0845476518987422	2.080017938677785	0.0	1.9457068356621907	2.9385981152889817	1.5719516871595602	-0.13857893294874887	-0.36809167337446186	0.08573144988887138	-0.34034363782648636	0.11696748260172873	-0.36536773533432254	0.10088340060518529	-0.29050679755561015	0.9884777341997221	1.5746002266712849	1.6503270793148763
