row,logFC,logCPM,F,pvalue,FDR,genesymbol
53,-0.321709127264553,7.55923445788016,29.1611064279531,1.95176681528194e-05,0.00449164148037618,Smim14
54,0.289896814487175,8.02162645152876,29.0741859613702,1.98992946557014e-05,0.0044946610539924,Prmt1
55,-0.328999732639781,6.11936594972648,28.5384561320048,2.24389884439314e-05,0.00493849251754986,Sesn1
56,0.549871426977373,4.29086961084117,28.491537338182,2.26777208432717e-05,0.00493849251754986,Nek6
57,0.350648944532165,6.1235289899908,28.4138825904681,2.30789598672085e-05,0.00493849251754986,Eno1
58,0.333990743806611,7.10517715557586,28.3115741915772,2.36194615884251e-05,0.004960337897798,Apex1
59,-0.343797181077507,6.7348587101735,28.2420910682335,2.3994419608927e-05,0.004960337897798,Gcnt2
60,0.352126161386385,7.2498407853517,28.6214673482915,2.50311382383382e-05,0.00508841321821685,Lyar
61,0.670434423688675,4.10664745562994,28.0235644984685,2.91320457491957e-05,0.00582497642627771,Dhcr24
62,-0.393813191142205,5.39362929886902,26.7710492015953,3.36744158035824e-05,0.00662462660574669,Anxa4
63,0.290809701760566,7.70660372015635,26.4599696105,3.62261888653669e-05,0.00701350516810921,Phb2
64,-0.354823119068924,6.69407275285348,26.9407678081278,3.79630387038295e-05,0.00723492473547825,Mxd4
65,0.343966895809396,6.34552345972784,25.8427557291922,4.1937471641518e-05,0.00786940525556301,Timm8a1
66,0.464014866036882,5.47112469775008,27.0147059364158,4.41413318946189e-05,0.00812555606702156,Isyna1
67,-1.23469424391745,1.94043574812492,25.5584710745997,4.48928905366649e-05,0.00812555606702156,Tmtc1
68,-0.289463015283314,6.83799309310017,25.4975187643511,4.55557223747084e-05,0.00812555606702156,Nrip1
69,0.446645134285339,4.77413677932145,25.4601550661909,4.59673172603499e-05,0.00812555606702156,Gins1
70,0.320530111247636,6.39586786502728,25.3838227978071,4.68208686388284e-05,0.00815820192553986,Nudcd2
71,0.498277363233467,5.88840812049147,30.5975320123565,4.88625458415795e-05,0.00839403481168654,Dnmt3b
72,0.229534904229993,10.6126522069243,25.0908979396032,5.02607224240448e-05,0.00851430599175103,Ncl
73,0.283749577734156,9.4786407999619,24.9386019291767,5.34408579927404e-05,0.00887678049323273,Rbm3
74,-0.456919649784494,7.01075024297384,31.5984650414114,5.38560102073643e-05,0.00887678049323273,Zbtb20
75,-0.289184385539026,8.21462561587136,24.5210726290636,5.77705113959496e-05,0.00939502569995196,Cd93
76,0.288715561470329,6.29683861634625,24.3365104754102,6.04591914696313e-05,0.00970290471519859,Usp14
77,0.300504523142043,6.46285256138708,24.1283822406052,6.36562602721642e-05,0.0100833169680466,Rexo2
78,-0.546887473944347,3.94225732105691,24.0500903056786,6.4906329232808e-05,0.0100890591863954,Tanc1
79,0.361326820188125,5.51179531199831,24.0160416474095,6.54583223944022e-05,0.0100890591863954,Ifrd2
80,-0.77802734182368,2.94860979627099,23.9723581890336,6.6174037460985e-05,0.0100890591863954,Pcp4l1
81,0.775000345792626,4.37473859870836,29.9516613120068,6.75507076967649e-05,0.0101718022441659,Ldlr
82,1.1690927381312,2.54573193564006,24.9405073517605,7.02966676681586e-05,0.010404388618961,Prnp
83,-0.380760107046268,6.43580771582926,25.9096187997496,7.08013655303566e-05,0.010404388618961,Klf3
84,0.234794670403968,11.0767598945986,23.5384541793615,7.37663237077405e-05,0.010711045836468,Npm1
85,-0.295058180305523,6.50699954236292,23.3963422963407,7.64559009088644e-05,0.0107634816088421,Syk
86,1.21811515737369,2.00635737571981,23.3905018169298,7.65687050749475e-05,0.0107634816088421,Camkv
87,0.292943346003272,7.07007650270049,23.3798526004921,7.67748544698912e-05,0.0107634816088421,Odc1
88,0.24360655456603,8.61792731727314,23.0999323860838,8.24170951097335e-05,0.0114231966937889,Ranbp1
89,0.302935265192301,7.61052041399924,23.024570230954,8.58903607261002e-05,0.0116158977247966,Psmd7
90,-0.504030773108639,4.72477185905672,23.3217411771112,8.61887690018638e-05,0.0116158977247966,Gm44067
91,0.311208901554767,6.18249012382472,22.9026894691193,8.66644824921286e-05,0.0116158977247966,Wdr18
92,-0.498857652323684,4.11701088480024,22.8093592363675,8.87571093904083e-05,0.0117670702525523,2610008E11Rik
93,-0.710510697696291,3.20456726021431,22.6045105193232,9.35464213441791e-05,0.0121896611292171,Rab6b
94,0.345671011078071,5.46406643826827,22.5880461149658,9.39434406941386e-05,0.0121896611292171,Chek1
95,-0.49931737412509,5.00642212948863,23.7964532667558,9.60288499558652e-05,0.0123290935043335,Dusp6
96,0.257439273103063,7.52452703760948,22.4321510607068,9.7795265232805e-05,0.0124250921879638,Tuba4a
97,0.272470377950235,6.61584649945359,22.3231837403041,0.000100589975673608,0.0126484116834124,Gart
98,0.367566947124155,5.56607733393081,22.2718829696765,0.000101935815399452,0.0126868483717053,Reps1
99,0.288112694911274,6.21118562461656,22.0960763206029,0.000106699367200248,0.0131455775933477,Ndufa9
100,0.420290497158125,7.14673814765855,27.2267836249838,0.000108985848909793,0.0132134711162578,Lgals1
101,0.260934564125701,9.08028019442245,21.9784015074568,0.000110023490078504,0.0132134711162578,Calr
102,0.267042878595869,7.07457304072357,21.9618360745103,0.000110500455346257,0.0132134711162578,Cyc1
103,-1.06492107561739,1.8378821328676,21.8698601032439,0.000113190145601201,0.0133421801352377,Col19a1
104,0.272214994037909,6.72554513104692,21.846591800539,0.000113881874844342,0.0133421801352377,Ndufs8
105,-0.729353075737302,3.84109087401495,24.1870979961016,0.000114858482758052,0.0133421801352377,Mecom
106,-0.298846489063428,7.76529647973312,22.0932252329763,0.000117376399790201,0.0135060372475574,Tspan13
107,0.294127589879389,6.47256930738653,21.6682142971679,0.000119340809948878,0.0136037369994997,Galk1
108,-1.70012738442261,0.632601916321526,21.4469770168127,0.000126512306714099,0.0141944835790972,Xkrx
109,1.98873742876278,0.680670071064955,21.3810730451797,0.00012873868011269,0.0141944835790972,Sulf2
110,-0.316365753068787,6.04662434989159,21.3793429942147,0.000128797698740037,0.0141944835790972,Slc12a6
111,-0.936211099616205,2.2916079353223,21.3682070695381,0.000129178296079346,0.0141944835790972,Epha7
112,0.294596886787148,7.15373915976537,21.2053376611105,0.000134887525160403,0.0146894923605485,Aprt
113,0.376801436150009,5.14296595303512,21.1454905308414,0.000137054228919266,0.0147266630753177,Hmbs
114,-0.636825722942287,4.59323115029995,25.1389295692963,0.000137643649306077,0.0147266630753177,Trp53inp1
115,-2.11435039419788,-0.02144303605768,21.019496279062,0.000141741137080642,0.0149380788106207,Igsf6
116,1.54283077743246,1.20168832613786,20.978996052229,0.000143284711009638,0.0149380788106207,Dnah7a
117,0.260195614552604,7.58980705486302,20.953614007427,0.000144261450772244,0.0149380788106207,Siva1
118,-0.267208720145495,6.9775198513567,20.9469629687768,0.000144518594707981,0.0149380788106207,Pcgf5
119,-0.269122510279199,7.78882220339952,20.843436040299,0.000148586452549231,0.0152294870734704,Git2
120,0.287106462268849,7.23504359849972,20.7926162209328,0.000150628966710676,0.0153101792247509,Eif3g
121,0.34466332447857,5.50314859704971,20.6841897850565,0.000155090131583898,0.0156333416109818,Gna15
122,0.244466292342121,9.78445884454723,20.6152208293402,0.000158002880783362,0.0157964027615956,Ran
123,0.7978837563145,3.50700447847823,22.1898142287272,0.000159380976244825,0.0158046322541312,Cish
124,0.24030360031552,7.81560777219665,20.5066052492663,0.000162711999657531,0.0159963344904422,Hspa9
125,-0.397010161366502,5.20911696404885,20.4789093781785,0.000163937182200974,0.0159963344904422,Ldhb
126,0.596786932574786,4.21718815876222,21.5702980920304,0.00016973974070875,0.0163762731394483,Sqle
127,-0.559747655153135,3.71909389881583,20.3118644809404,0.000171544006018416,0.0163762731394483,5830432E09Rik
128,0.338334369497318,5.65310161334585,20.3051250506836,0.000171858896601572,0.0163762731394483,Adrm1
129,1.26505103792236,4.08228586419317,36.7795312331131,0.000174835381611688,0.0165030960771666,H2-Aa
130,0.258317621674167,8.4382039023894,20.2199000441804,0.0001758959162115,0.0165030960771666,Ifitm2
131,-0.252135258654574,7.13664276874958,20.1527653033369,0.0001791490402476,0.0166800064419846,Gm20342
132,-0.438603175735198,4.71369984373135,20.1109236158183,0.000181209788988741,0.016744059062846,Smpdl3a
133,0.238551154633263,8.16795699714804,20.0154069455607,0.000186011877736398,0.0170585479154199,Pa2g4
134,0.35251142686227,6.90234632308447,21.9504076393485,0.000196900557847902,0.0179223589856034,Srm
135,0.399712250964426,4.85059286637563,19.7498864947726,0.000200107534402896,0.0179711336941486,Gbp3
136,0.275351248732853,7.9409165919896,19.7950456044365,0.000201293922830526,0.0179711336941486,Dctpp1
137,0.261554466094113,8.13774672790899,19.7050349995256,0.000202601877819521,0.0179711336941486,Tubb4b
138,0.236313773414797,7.61964461336305,19.6920555689633,0.000203330036057433,0.0179711336941486,Srpk1
139,0.240310353287107,7.5801300329039,19.6144676820121,0.00020774291687643,0.018229067317567,Npm3
140,-0.333933390761425,6.80587006218206,21.0252380098892,0.000210962426206055,0.0183793479459661,Car2
141,-0.319742118251948,5.81742732119823,19.5175030848707,0.000213405707599269,0.0184603504651651,Rel
142,-0.246967366607024,6.95082175379376,19.4746259164935,0.000215963399144289,0.0184721253401982,Cd53
143,0.30459793103179,6.16306215698443,19.4645251934148,0.000216570789837529,0.0184721253401982,Timm9
144,-0.517653929054981,3.82609624070375,19.3841136324818,0.000221473379742708,0.0186099730018681,Kantr
145,0.481944962819532,4.73340289477216,19.8183930417711,0.000221725135827431,0.0186099730018681,Tmem97
146,-0.290722594921939,5.91464165233553,19.3632638316038,0.000222764291077539,0.0186099730018681,Ccdc88a
147,0.24276325443296,8.36803638758596,19.2660427654134,0.000228893339924915,0.0189919188235659,Pkm
148,-0.473226159500966,7.65327154601558,28.0449019669712,0.000233352536464028,0.0191325431159162,St8sia4
149,-0.514542391837169,3.7902973680625,19.1913807061432,0.00023372541807588,0.0191325431159162,Akr1c13
150,0.593909397825136,3.64582113429106,19.1315840598391,0.00023767589627938,0.019326219379464,Cradd
151,0.23538972923407,8.64061861743438,19.0234191231044,0.000245008658781812,0.0197905338487534,Ppp1r14b
152,0.771245325815201,2.82504838497867,18.9534797872907,0.000249881547527181,0.0200513502315068,Rbks
153,-0.311263953701267,7.53894812842071,19.8904235104469,0.000253238559386384,0.0201879131296452,Hist1h3c
154,0.267527038093732,6.12643427524665,18.853258393095,0.000257050033902022,0.020358696516253,Adsl
155,0.590784446451662,3.94626763750197,19.2088320118639,0.000261415175921932,0.020570844520773,Myo10
156,-0.255736123332137,7.6946579234629,18.6452821019135,0.000272654322116556,0.0213177228644592,Serpinb1a
157,0.275844647091233,5.99097249214176,18.6144029671644,0.000275058227012021,0.0213686955086983,Thyn1
158,-1.00435565237612,2.93704198512937,21.8094948335353,0.000280363979938221,0.0215250444763785,Klrd1
159,0.223726964677722,8.55983784531706,18.5443232487419,0.000280600317434138,0.0215250444763785,Dut
160,0.237016809470978,7.73006810378445,18.4742505536421,0.000286264214308899,0.0218222788870353,Psmb5
161,0.265471166313935,7.45556298758118,18.4070179731522,0.000291816292974461,0.022107349847264,Nolc1
162,-0.343014115939459,5.99131659174415,19.4256751253585,0.000294307011304831,0.0221584112153396,Kdm5b
163,0.363138341784091,5.16524825853007,18.2618764368183,0.000304208079853841,0.0227633493863638,Bop1
164,0.282141809045439,6.19596122095844,18.2343856960665,0.000306619392302006,0.0228038824872413,Prpf31
165,0.489279445817383,4.09142282394632,18.1316595166041,0.000315816670656963,0.0232014568371191,Mnd1
166,-0.267782992237885,6.49587017038949,18.1250907963314,0.000316414963898831,0.0232014568371191,D16Ertd472e
167,0.32573060762937,5.48523540369963,18.1113357039446,0.000317671828465925,0.0232014568371191,Dnph1
168,0.323142776754889,6.04163547932719,18.4841643741349,0.000321571372061248,0.0233464644347086,Cdc20
169,-0.827029276159951,4.15643464626193,25.1902191980398,0.000337815451197831,0.0242943324329441,Hdac9
170,0.258487687692111,6.61772409551062,17.8905597465216,0.000338610848044642,0.0242943324329441,Lsm12
171,0.240607469788033,8.70199485294071,17.8168382392512,0.000345935447742309,0.024561409643361,Psma7
172,0.253567754063025,7.31526533234875,17.8011752745931,0.000347513865851841,0.024561409643361,Cyba
173,0.339832074412788,5.20416787491496,17.7735111747627,0.000350320970176928,0.024561409643361,Gemin5
174,0.245327868359266,7.53658565939977,17.7728512762815,0.000350388233003592,0.024561409643361,Mrpl18
175,-0.224731864125958,8.17257709011354,17.7039840430975,0.00035748610966304,0.0247794086720649,Lmo2
176,-1.18004636623812,1.86129046223178,18.6126491414073,0.000357561361505568,0.0247794086720649,Dach1
177,-0.254650473162176,6.67238524271735,17.667270002815,0.000361334258867423,0.0248994008779997,Stk4
178,-0.568687965062371,3.95088657903076,18.3571646172965,0.000363940845823843,0.0249381263849068,Klf7
179,0.306353101216406,5.6738482618098,17.5472837108055,0.000374230042917506,0.025358243519249,Lap3
180,-0.276622270199802,6.38051409456851,17.5036249368369,0.000379046634654742,0.025430417531722,Osbpl8
181,0.273400749670138,7.30130701088187,17.6442381983205,0.000379707021431004,0.025430417531722,Psme2
182,0.415532284647377,4.3720996632868,17.4811721595463,0.000381550086767658,0.025430417531722,Apoo
183,1.57234919796887,0.883637548681784,17.3525464191916,0.000396244975483158,0.02626630416287,Arhgdig
184,0.241776840581746,6.692611463691,17.3024785814524,0.000402131516095427,0.0263698822678276,Lta4h
185,0.24474196260587,7.23559109489097,17.2498958942024,0.000408416939924278,0.0266388311029755,Cycs
186,0.232793151018187,7.57071296414511,17.1829189004318,0.000416579162984526,0.026694487030558,Ndufb8
187,0.226421026839872,7.89765419883261,17.1660664156498,0.000418660907637009,0.026694487030558,Psma2
188,0.32163606757501,5.31593856883047,17.1625562478986,0.000419095940873408,0.026694487030558,Cdc6
189,0.223861822520606,9.03142066040407,17.1600105661899,0.000419411749869652,0.026694487030558,Txn1
190,-0.409897046432508,4.41951985802571,17.1535588898508,0.000420213290962297,0.026694487030558,Chm
191,0.226042158572238,8.15639583273746,17.0696140971738,0.000430796642708613,0.0272250085550101,Fbl
192,-0.543334962616823,6.40274662430558,27.0105809264055,0.000434590335139684,0.027305843805544,Mpeg1
193,0.231913543579568,7.80059316188864,17.0248967580817,0.000436553213255807,0.027305843805544,Cdca7
194,-1.47026436109279,0.694367916123661,16.9587631471679,0.000445221670545681,0.0277059628349269,S100a9
195,0.249506183229982,6.28481901742154,16.8428484502703,0.000460873233310804,0.0283681671783614,Nifk
196,0.22605970839688,7.25876262779384,16.8318747260228,0.000462385899267978,0.0283681671783614,Exosc5
197,0.24846644286035,6.39427513984024,16.8190150515861,0.000464165452224832,0.0283681671783614,Samm50
198,0.343748172059169,7.50445347367555,19.6507664055391,0.000465166306113985,0.0283681671783614,Bst2
199,0.216351193214907,9.61104292816954,16.7627134366082,0.000472045356643214,0.0286324517441934,Eif5a
200,0.214647707510603,9.98244073760242,16.7475334816367,0.000474194904675499,0.0286324517441934,Ybx1
201,-0.285513002870187,7.03644405406068,17.3070651774293,0.000476693657199563,0.0286415395904585,Klhl24
202,0.244325865879667,6.30716942931721,16.5791352854998,0.000498773177203545,0.0297768706824379,Ddx1
203,-0.67344931376512,2.92453796004332,16.5678323623475,0.000500472123464767,0.0297768706824379,Raph1
204,0.22033631736286,8.70317779062252,16.5128703876965,0.00050882428131791,0.0299342930736919,Prdx2
205,-0.428499545739978,7.05307794258948,22.3528666093708,0.000513065405406142,0.0299342930736919,Smad7
206,0.253215389601282,6.23988228017019,16.4571210118691,0.000517452243709086,0.0299342930736919,Atad3a
207,0.24221126047099,6.64014181061286,16.4474748973498,0.000518961299440603,0.0299342930736919,Psmc5
208,-0.367310743488693,5.19652298722963,16.4930686693016,0.000519376313749219,0.0299342930736919,Crebrf
209,-0.273473621042241,7.83407362818429,17.0715962850717,0.000519856684017601,0.0299342930736919,Itga4
210,0.20643182303248,9.25814045618005,16.4389585028064,0.000520297624958817,0.0299342930736919,Chchd2
211,0.235249335196273,7.85833662792598,16.4124479229924,0.000524481630095271,0.0300333447993992,Cct8
212,0.213353896099245,8.08811758341636,16.3638563619292,0.000532246505723453,0.0303355636930325,Mcm3
213,0.296723670660186,6.43366490355152,16.9363822769839,0.000540146012886185,0.0306358806888204,Uchl3
214,-0.428158450373866,4.08930517104646,16.2880850772964,0.00054460699813028,0.0306358806888204,Samd9l
215,0.394724419109554,4.27863267478097,16.2853988910196,0.000545050923134707,0.0306358806888204,Hk2
216,0.460400018972776,4.18007487780137,16.2390091103188,0.000552780236090394,0.0308769246593177,Igtp
217,0.324414624891944,5.190190154487,16.2293631738213,0.000554402435057028,0.0308769246593177,Trip13
218,-0.274513742452091,7.32300395154237,16.6051616236481,0.00056235403217585,0.0311774187747675,Adgrl4
219,-0.353669665528247,4.85595671758733,16.1169192834164,0.000573702070208484,0.0315782274093842,Sla
220,0.2290739857642,7.49634663450099,16.1108669778071,0.000574761538483504,0.0315782274093842,Eif3b
221,1.43605147999268,4.85115414345806,41.0463787577677,0.000598860010091628,0.032754688534025,Mycn
222,0.207041635672594,8.35724062599131,15.9316477720099,0.000607126101818155,0.032945147587052,Cdk4
223,0.234771425246896,7.02116961423762,15.9283266511998,0.000607744380346536,0.032945147587052,Pfdn6
224,-0.656956742778549,3.31818846432959,16.1896740241126,0.000620504679419942,0.0334511029625019,Filip1l
225,0.275994108149687,5.69024343668191,15.8498164656988,0.000622562955848809,0.0334511029625019,Isoc1
226,0.303280118985154,5.46757657463205,15.745744656058,0.000642819457434773,0.0341414875415415,Xpo4
227,0.239485979734915,6.52244792404051,15.7281464634211,0.000646315573724161,0.0341414875415415,Bax
228,-0.28456588776149,5.56463633484156,15.7249638678525,0.000646950059653078,0.0341414875415415,Wbp2
229,0.223701953778427,7.202419853488,15.7119746376513,0.00064954669026607,0.0341414875415415,Wdr43
230,-1.28294580106137,1.2804958743662,15.9226415116836,0.000655042135778198,0.0341414875415415,A430105I19Rik
231,0.219796949270985,8.05782720774302,15.6675536573868,0.000658513358473431,0.0341414875415415,Ybx3
232,0.249753057559688,6.29977821994152,15.6645639848205,0.000659121694274936,0.0341414875415415,Kars
233,1.54818798683955,0.775703936972302,15.657290177437,0.000660604333836501,0.0341414875415415,Cox4i2
234,-0.394155552861988,4.47997952036153,15.5433865080844,0.000684304479602519,0.0352171381338056,Inafm2
235,0.317195830335445,5.96275857437552,16.1874136997361,0.000693952816337583,0.0355636239532332,Gars
236,0.233261859049921,6.92182603104629,15.4481163838684,0.000704843525235996,0.035920421499725,Immt
237,-0.278817326051938,6.3933544568225,15.6677373772378,0.000720539138860742,0.0364105522027047,Pecam1
238,-0.915218542167732,1.86211629968154,15.3689730262624,0.0007224197452697,0.0364105522027047,Etv1
239,0.217328938339563,8.62159707848271,15.3128543707223,0.000735173382729778,0.0369008631652473,Prdx1
240,-0.266952675303802,6.75182390599921,15.5071174070206,0.000740438837678303,0.0370128381277142,Inpp5d
241,0.231346177329568,8.26204511759056,15.2685918750964,0.000745406583815947,0.0371090779706249,Nop56
242,0.23025362363015,7.14222078118664,15.2542488901797,0.000748755982026545,0.0371242955803974,Lsm2
243,-0.219485277259936,7.05421147896223,15.2329587601812,0.000753758127855351,0.0372210035848248,Mgat1
244,-0.433056423228031,5.48602270756079,17.8720517103093,0.000770132578607162,0.0376457226752196,Dhrs3
245,0.268662147375981,5.81025604367824,15.1581851631088,0.000771618485595219,0.0376457226752196,Nans
246,0.243690809217679,6.241743043303,15.1264247004643,0.000779344611396834,0.0378711801801083,Ppan
247,-0.21228085649303,9.41620452450155,15.046583377441,0.000799143949222457,0.0386792013835965,mt-Nd3
248,0.232220834669862,6.34790178992015,15.0077253512856,0.000808978930374113,0.0388912553095492,Eif4e2
249,0.238818431958662,7.860200096084,15.0041035627242,0.000809902340626833,0.0388912553095492,Spcs2
250,-0.245965323435656,6.93473017219332,14.9653200960949,0.000819863285279184,0.0391958537967995,Arhgap15
251,-1.65823426563924,0.167560726779362,14.9391184030296,0.000826668734564865,0.0391958537967995,Slc16a12
252,0.220728988178501,6.57228731129671,14.9313843545174,0.000828689336691808,0.0391958537967995,Mrpl21
253,0.213477728511616,7.08029334014657,14.9030796053743,0.000836130524658459,0.0391958537967995,Sumo3
254,0.274670700605116,7.64944558432896,15.7560496420127,0.000836179018551457,0.0391958537967995,Dbi
255,-0.275427465590701,6.65611709952908,15.3773836423691,0.000838868867260946,0.0391958537967995,Ripor2
256,-0.291232746695197,5.7948670886577,14.9293558290822,0.000839877811300371,0.0391958537967995,Igf1r
257,0.217850196428522,8.37035984810579,14.8811199164472,0.000841954062044886,0.0391958537967995,Cct5
258,0.296534958842995,5.53662100498728,14.8526899962208,0.000849559564670222,0.0393995361607707,Tsfm
259,0.22742573534844,7.67206683984852,14.7690912777851,0.000872363253720233,0.039935092440787,Psmb3
260,-0.373850513118821,4.61753095315532,14.762752431763,0.000874119495480255,0.039935092440787,Ms4a6c
261,0.253100170984352,8.79523009842253,15.6011274783039,0.000874204286438479,0.039935092440787,Hspd1
262,-0.343275148187708,5.07157286657993,14.7437167451553,0.000879416854907856,0.0400233111168325,Ikzf2
263,0.284124793381136,6.16238494532918,14.9535450541726,0.000895673249462746,0.0406116231364205,Mrps7
264,0.21487842924196,6.97766304379189,14.6572526716843,0.000903925425548863,0.0406851947532018,Gtf3a
265,0.228290972816822,6.96436454443293,14.6570939706521,0.000903971092442565,0.0406851947532018,Eif6
266,0.389014408455367,4.55118421037903,14.6455390983671,0.000907302859135106,0.0406851947532018,Cenpv
267,0.22164856665992,7.26423261389493,14.5930353178037,0.000922612398102021,0.0411352235112267,Fkbp1a
268,-0.836961303851251,2.18917199706445,14.5880392190693,0.000924083892930731,0.0411352235112267,Dok3
269,0.210808545930669,8.116882270054,14.5454187436461,0.00093674192459092,0.0414074713313933,Gnl3
270,0.233249150690854,6.66368768599083,14.5445911282291,0.000936989594774498,0.0414074713313933,Naa10
271,0.370374353133264,4.38606530696913,14.4866666166809,0.0009545035338437,0.0420291682393199,2310061I04Rik
272,-0.458415136541767,3.91515943059367,14.4237960202808,0.000973919995477236,0.0426917519375392,Ino80dos
273,-0.221619494152422,7.36688492732528,14.4153809875463,0.000976551511894191,0.0426917519375392,Clec12a
274,0.234712759829056,6.22040970169934,14.3990572896232,0.000981678444775529,0.0426927496466323,Polr3k
