baseMean	log2FoldChange	lfcSE	pvalue	padj
Rhoj	57.4972920240515	-2.91119352696032	0.742061503958766	2.10118043499415e-06	5.88704376532418e-06
Kif1b	705.456959049319	-2.90771956482714	0.195319004123304	3.20265566943945e-51	5.71263076754172e-50
Fgd4	337.65872589615	-2.8912608104044	0.264473466995994	6.00427250247919e-29	6.18722477300463e-28
C1rl	205.311016745784	-2.87825620311108	0.34090882870156	2.02717399136247e-18	1.35566419939954e-17
Tbc1d2	535.672419326429	-2.85956520107237	0.214477236022018	1.19572352657671e-41	1.77474251853314e-40
Ak4	338.113388476022	-2.85846882876052	0.265724387884116	4.09459116265612e-28	4.11829238894695e-27
Mnda	52.6050594761374	-2.84629276813627	0.746622451514862	3.2365474085495e-06	8.89498903282299e-06
Ralb	1300.60704326489	-2.83586316424247	0.14202738938126	9.2498701106032e-90	2.95937114205267e-88
Cebpa	934.748559038833	-2.829498840936	0.159573997553143	2.04869007136709e-71	5.08539372887624e-70
Pros1	262.683803700082	-2.82453326262249	0.31319517221654	1.32086008043483e-20	9.79516401075958e-20
Rab31	2632.17822707979	-2.81666508325587	0.101166610717061	1.21445981058027e-171	9.06616738594661e-170
Rgcc	2219.33235747647	-2.80151348608728	0.108925360985908	6.341907399777e-147	3.80438945089003e-145
Pcbd1	79.9530030455902	-2.79836077750659	0.575914082334212	4.13819606689621e-08	1.35890322457413e-07
Bzrap1	150.83452029926	-2.78466188847558	0.441988274020518	1.5086683896961e-11	6.66565542803917e-11
Cst7	3188.09649410653	-2.76555473601242	0.0910255788065829	8.64127893463362e-204	8.06359343548497e-202
Morc4	52.195082730998	-2.75567226664351	0.73033889177669	3.83495888964532e-06	1.04371362921538e-05
Nrg2	576.300250942906	-2.74852812896642	0.207174360521179	2.95996448178685e-41	4.34214294722677e-40
Fam101b	812.870655973977	-2.74771932062993	0.170843997278129	2.86798014154182e-59	5.88666066526649e-58
Plscr1	277.527647822112	-2.74090937013717	0.299138792632379	3.55865189589927e-21	2.72938309032518e-20
Nfe2	2847.04347581242	-2.7384126635818	0.107970366998052	5.91305199951312e-143	3.42481253167203e-141
Pglyrp1	930.008624361803	-2.73170968343307	0.158023081043279	5.13805560561851e-68	1.18764505489503e-66
Csf1r	3709.95502419399	-2.72614945844319	0.0867484549240933	8.23348170081249e-218	8.29770285807883e-216
Kcnk12	1424.57939218182	-2.72477434022527	0.135281482096304	2.83366371505352e-91	9.21214932913205e-90
Cd300lb	758.720770256121	-2.70794831154585	0.19060398426604	6.88978983104328e-47	1.1420279920601e-45
Ero1l	2162.70448066111	-2.70139684312408	0.115785614209018	1.93243321224464e-121	8.73321162018002e-120
Slc28a2	1296.88679083517	-2.671800518653	0.142929759433306	4.91657857804094e-79	1.37255620247913e-77
Ndrg2	231.334565330757	-2.67043600634066	0.317004495919982	2.38942803687135e-18	1.59158332819494e-17
Myo1b	93.0645079758668	-2.66993522961247	0.526527809244657	1.47790491085776e-08	5.05577925717056e-08
Gm16194	191.144007205349	-2.65906111802651	0.347211211896343	1.14353182243998e-15	6.68087751104352e-15
4930438A08Rik	101.816559161821	-2.65898072795065	0.529696359052017	1.89810010022028e-08	6.43209576665098e-08
P2ry2	287.376517177295	-2.65227067242043	0.328849678096	4.61538496400646e-17	2.89085454737458e-16
Wls	2193.26377520043	-2.6395141415203	0.106065696380558	9.49181853111817e-138	5.22724301402234e-136
Dab2	55.328150508973	-2.63311690787101	0.776543274351959	1.50495304883034e-05	3.84361805020583e-05
Gfi1	1326.83039400647	-2.62186947119064	0.13877561126781	1.12232871680635e-80	3.17719910336359e-79
Rab44	1663.68517528745	-2.61705420145861	0.124748478571065	8.93674752657105e-99	3.21659077045654e-97
Dock1	223.510576990628	-2.61619990330939	0.344477549667966	1.82760091477143e-15	1.05671612272326e-14
Cd14	185.917064586466	-2.60886019093347	0.354121743944673	1.00173280151466e-14	5.49562502649142e-14
Cables1	324.911412449957	-2.60687438905402	0.29040785306103	1.86453185034075e-20	1.3695883372984e-19
Ms4a6c	1340.57617231481	-2.60610373195197	0.13219717129551	1.41030454810268e-87	4.34649823724124e-86
Smpdl3a	1579.35787913287	-2.60328774419916	0.134523629147274	1.68005090552734e-84	4.95074649880249e-83
G0s2	142.936774060987	-2.57602742441071	0.453058188382357	5.53233594760241e-10	2.14524361985137e-09
Ms4a6b	459.285631920303	-2.57222049828483	0.222549502451306	4.99546851621086e-32	5.66940672369066e-31
Mc5r	68.3090586025371	-2.56505377842097	0.659063891510401	2.54737039067881e-06	7.09574317226672e-06
Deptor	304.596510427613	-2.56174277184795	0.285799217659348	2.04467375696606e-20	1.49780119942092e-19
Lhfpl2	284.354415245841	-2.55968622652354	0.311104045581814	1.16726974358326e-17	7.49283087632617e-17
Csgalnact2	2404.62689307312	-2.55889121130843	0.107002548237574	1.85499958073703e-127	8.90223132127039e-126
Anxa9	184.979821515641	-2.55716222405474	0.3652952929014	1.35978944299056e-13	6.94574658208761e-13
Abhd5	419.304493538245	-2.55696947731311	0.239197998782798	8.08832924415769e-28	8.03095390370652e-27
Klf9	288.867376328132	-2.55498721635503	0.281647862337653	7.6446532383079e-21	5.74517638595578e-20
Nebl	53.5862244645708	-2.55403563849202	0.793786612781206	2.73129492638645e-05	6.77980055865089e-05
Tmem141	178.233106542186	-2.54617219883264	0.371760874170927	3.84878846042696e-13	1.90886270197751e-12
Id1	103.702522672334	-2.54586700803329	0.523976847499882	4.03210334765724e-08	1.32579241558531e-07
Hsd11b1	759.856417782623	-2.54257960022576	0.174518235144076	3.44938435760948e-49	5.96276081577844e-48
Ifngr1	7906.06833448286	-2.54111089691218	0.0593497394895717	0	0
Guca1a	95.9472995829153	-2.52702111611645	0.515015984944276	3.18379162633693e-08	1.05755609789794e-07
Kcng2	144.069973351426	-2.51662808837826	0.423617304409011	1.23394324430457e-10	5.05104793505339e-10
Ckap4	3817.16419744628	-2.50842398179889	0.0801869279209312	6.81106138275881e-216	6.79622540746963e-214
Stx11	321.806248548208	-2.50675472554665	0.266249204326843	3.03617141965715e-22	2.45771370018512e-21
Cited4	113.056852513211	-2.50595870461439	0.466485415838465	2.98059307590183e-09	1.07395126989412e-08
Vill	598.302179019689	-2.48208842776208	0.194263545228668	1.57977838726369e-38	2.16612334514877e-37
Msantd3	827.455329049233	-2.47482392239787	0.168909347987518	9.68464380581092e-50	1.68569672322906e-48
Plppr3	2562.64585969872	-2.46856504090269	0.0954665451288353	1.57670553915701e-148	9.57231230338815e-147
Dnajc12	166.502034324179	-2.46730821066488	0.372888922598	1.73510789669916e-12	8.15597825696555e-12
Nrp2	75.2050418503045	-2.46677303435659	0.735786783593082	1.7969667245679e-05	4.5467814838552e-05
Adam15	1064.94688289238	-2.46390081573927	0.16208386392021	2.54853126208604e-53	4.74752274663643e-52
G6pdx	4230.30225016396	-2.46165527969111	0.080170853194605	3.88327503992854e-208	3.76304287042306e-206
Stom	5663.3155753653	-2.45765679813142	0.0662613704607651	3.224461440135e-302	4.92365490813341e-300
Scamp1	854.419346528605	-2.4557627124718	0.166082829939231	1.30119619211918e-50	2.29657709705377e-49
Tceal8	743.904261941123	-2.45199005959613	0.188775754267773	9.8752814516258e-40	1.39779615827928e-38
Agps	5739.72561150346	-2.44414018468546	0.0741693077783231	2.9610502582266e-239	3.24363744591388e-237
Pgd	6807.07917531758	-2.43010140084698	0.0682665641752334	1.1999602043932e-278	1.61242652531662e-276
Ccr2	2138.27498168125	-2.42718134241341	0.110497849172877	4.57427224360088e-108	1.82211524391342e-106
Tmem53	81.0614743536679	-2.42636190468164	0.580013993541365	7.93713554147273e-07	2.30719503856251e-06
Sdsl	78.3833030420817	-2.42500560566955	0.564174202636257	4.89171557163995e-07	1.45081546589133e-06
Zfp111	150.147239747375	-2.42295569383345	0.39168213464174	2.62767166319706e-11	1.13997740084804e-10
Retsat	1083.71720333846	-2.40985429599569	0.146581065637703	6.91727348151328e-62	1.48640260440705e-60
Klhl23	552.635610900293	-2.39781071197354	0.228012735480597	4.42644545018282e-27	4.26887246382225e-26
Slpi	2432.19251698575	-2.38401879518442	0.113722957195306	1.00037167562264e-98	3.58780987435052e-97
Trem2	61.8160182099213	-2.38072603475703	0.661139668398431	7.63530896511485e-06	2.01647389283091e-05
Prodh	724.702243469782	-2.3790594794369	0.181898988908217	2.78823459265342e-40	3.99713061518651e-39
Slc46a1	109.198675586293	-2.37483853743702	0.507467259362163	8.78964298637438e-08	2.79350432092971e-07
B4galt4	1106.27785955661	-2.37467209871008	0.143465666902961	1.04082739918702e-62	2.26554179892156e-61
Muc13	546.138566367661	-2.35982983142876	0.202314608782138	1.1737001161899e-32	1.36588334537665e-31
Pgam1	446.425858097483	-2.34214652193116	0.22388929772505	7.36389243591713e-27	7.0411108130145e-26
Lst1	140.349261351501	-2.33928131748665	0.406727567461987	3.26729422421079e-10	1.29943927354366e-09
Wfdc21	229.69494038437	-2.33866689822435	0.320327642239854	1.30154889672178e-14	7.07497830699144e-14
Prkar2b	2396.89925701247	-2.33778574627504	0.0978680790937514	2.79822418366695e-127	1.32396729215941e-125
Serpinb1a	6911.593644338	-2.334861811139	0.0610465323103704	0	0
Fam46a	1236.65471621572	-2.33278199979925	0.139584587793669	6.79433439546275e-64	1.51155192135703e-62
Ctdspl	395.44433832187	-2.33233750295419	0.236941758490351	3.9704414002547e-24	3.44059401820868e-23
Tmx4	3493.66491234118	-2.33145697174444	0.083665273041644	4.57363475616309e-172	3.43978291586654e-170
Serpinf1	1387.09887864463	-2.32946747039233	0.131164598969038	9.25891556328653e-72	2.32117788673636e-70
Slc16a3	417.450958988029	-2.3257727455085	0.23351983446545	1.23883382653495e-24	1.09709730262032e-23
Scamp5	115.138132247038	-2.325131886478	0.535915947065437	4.00568124819955e-07	1.19648060519725e-06
Srgn	17068.4308380068	-2.32505576479022	0.0470382612913836	0	0
Nostrin	56.508453668587	-2.32419090583746	0.682526756911004	1.54820239109428e-05	3.95007182213877e-05
Plpp5	970.093774218126	-2.3176410331702	0.154507879977655	4.4726926487073e-52	8.12176513759858e-51
Gpt2	224.332224843791	-2.30971221808027	0.321880933212043	3.12666529024862e-14	1.66107183949002e-13
Ffar2	163.643040464797	-2.3084319329581	0.388933499133223	1.08598241998129e-10	4.47446068216329e-10
Epha7	81.4695390884476	-2.30741326041541	0.649499574261218	9.1733733440523e-06	2.4000326210114e-05
Rab7b	506.102460060836	-2.30211584236505	0.212781300126206	1.51496443141349e-28	1.54376254193986e-27
Sqrdl	555.734582294727	-2.29483885723537	0.211195899013392	9.00582122308498e-29	9.25185181307344e-28
Xk	404.078735098786	-2.28892709245239	0.249129060852009	1.9849366820876e-21	1.54353332423447e-20
