	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.07397003372116333	5.743234910681121	-0.2750874533184166	-0.09325367963133982	0.04098692933775336	-0.26258750802298697	-0.48981481394279663	-0.14694837342549338	-0.6553530826394653	1.1677542689247344	0.12836895204974233	-0.3058507988675852	0.06061601378061466	4.543640172513819	-0.09023281373067416	0.8306432419442779	-0.18458948511922427	0.1760212528176908	-0.5686605449121135	-0.44317580157747727	1.1218022683877003	-0.017210208169474245	1.3621534723968773	-0.38501774156704255	5.847813591151755	0.3752479991286494	0.07975154110712483	2.143719684446414	0.0	7.044566154843308	-0.12131596656627638	0.3008109925578835	-0.3031974274579761	-0.21319275520985065	-0.23311402049355123	-0.4876793359836558	-0.2889107460378478	-0.6400028244513701	-0.36874057544307237	-0.3855450156767098
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.08209129061612266	8.42745437710106	3.2664132910570003	-0.12639236472289572	8.263620579830349	-0.34436842569963555	-0.5294249317701372	0.09788580326532703	1.1078318005165773	1.4070419846109865	0.42382269989490096	-0.3496978644366229	3.4022669699474504	14.215614045578146	-0.1391300467682536	1.1190911140169661	-0.23198733733318103	0.7387391937543619	2.491518284888739	-0.1876408642589519	7.444486629440018	4.321006616910532	4.3794879945417735	5.189028380692603	9.394205962256901	4.938438883515945	3.5081125354206573	8.65207620502337	7.044566154843308	0.0	-0.11437674426670363	-0.29447268234241836	-0.35242085314170624	1.5324402906370032	-0.4003973104291464	-0.4487392182211532	-0.29100778745285305	0.2967785665818562	-0.4790464740744088	-0.20994705126588808
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.04765196486533628	-0.023496481011873162	-0.09258857566806698	-0.16354069409217814	-0.004670567674689837	-0.07519774053822904	-0.052383312200788776	-0.04289098617901705	-0.3016022271287917	-0.08088039504562756	-0.02550257237427546	-0.058907279569152676	-0.027742702900780746	-0.04416593920668246	-0.24621118427454855	-0.010736222964315595	-0.18224558873656502	-0.06520202880963888	-0.06173364083079088	-0.05548347168349243	-0.07847058494296118	-0.04397374696199375	1.9729990170873541	-0.04046668185347837	-0.17482311373085838	-0.07764749831107243	0.6208035486852775	-0.04224690953731816	-0.12131596656627638	-0.11437674426670363	0.0	-0.25482532249240253	-0.04153516566032685	-0.014773594335351794	-0.08084232818551719	-0.3749376589099571	-0.046618090547854436	-0.18334055363213797	-0.07154905808428609	-0.02550257237427544
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.11060754053796439	-0.09860660763362596	-0.09229866600374528	-0.0537515416722768	-0.08589905059464645	-0.32186024439091737	-0.12589279235603382	-0.07974819667742149	0.4484359352828722	-0.223957149322671	-0.1536716226444218	0.42919104716451245	-0.06904660071288239	-0.16171052676686784	-0.3502559377057852	-0.05310101780103468	-0.3501834591734849	-0.20132743214190685	-0.180893911514032	-0.12452253230296473	0.33590271136488387	-0.1994573785105258	-0.14572516543894834	-0.14380598014515714	-0.08335423528862396	1.4755609803291592	-0.1960174963954948	-0.16250442716317845	0.3008109925578835	-0.29447268234241836	-0.25482532249240253	0.0	-0.2226832703125352	-0.06616715411760575	-0.17467880829695323	-0.059187430116746924	-0.17790397347357298	-0.401773615108495	-0.11388392650499583	-0.06833002275220873
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.02288831341153087	-0.08628138064649434	-0.03864139250604502	-0.030495602802776762	0.621055380921296	-0.1678590871954085	-0.08273807393700593	-0.036366213008574885	-0.3157229994520061	-0.20192907180433192	-0.10118388507027541	-0.10406504677460032	-0.07218999347281022	0.2830598792860464	-0.040149065818886776	-0.055429353099868024	-0.053352293296630625	-0.12417262035643101	-0.17340358569175787	-0.09174602187526426	-0.22473324499953434	-0.17851313747647707	-0.06554436775834942	-0.10947433035639169	-0.09507137702412624	-0.15667896334299933	-0.2102869663828211	-0.19312695854535766	-0.3031974274579761	-0.35242085314170624	-0.04153516566032685	-0.2226832703125352	0.0	-0.06222498805385776	0.6649398859792518	-0.23566946430248312	-0.0575839479274586	-0.29363753545415155	-0.08323275588455256	-0.0814423124933508
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.005455438967626989	0.6184972949187343	-0.047561146203578424	-0.02672404758697226	-0.04358625857809206	-0.0716621046691388	-0.07634528012205821	-0.035955060283275206	-0.29567315997048593	1.5559266912891967	-0.07097044820732845	-0.07547068886815038	-0.058514403931599505	0.49401912442159956	-0.02000168184289439	0.7688558736703892	-0.04843645696621149	-0.11689709662009258	-0.13294767489975395	0.5450037016507677	1.138044236272292	0.9617144543349234	0.06576123298636963	-0.10662449724842687	-0.0016486835753514297	-0.15141277332085742	1.0257611069838903	0.4925128426880993	-0.21319275520985065	1.5324402906370032	-0.014773594335351794	-0.06616715411760575	-0.06222498805385776	0.0	-0.08076165736982269	-0.1981722336964063	-0.09441519262839096	-0.25177465312051356	-0.09231337379918475	-0.06577047348011247
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	-0.07328042863424318	-0.12554388354373755	-0.09638118564066608	-0.1371321039679756	-0.06767011378506411	-0.2114253490150134	-0.18362165823164048	-0.06680100608755982	-0.12436999189777638	-0.1942050535765078	0.5702691494931302	-0.08672258770676378	-0.07235572540593986	-0.19104942410668055	-0.10513039383661459	-0.04014906581888679	-0.12741585712758158	-0.16862794164159206	-0.14216763243997277	-0.1024435677177621	-0.18515601492623776	-0.20198983033061133	0.013961728101720236	-0.11444962455462976	-0.5424162580347203	-0.17669855579525684	-0.20492330178057103	-0.1348997743580502	-0.23311402049355123	-0.4003973104291464	-0.08084232818551719	-0.17467880829695323	0.6649398859792518	-0.08076165736982269	0.0	-0.3333387604900849	-0.08690035517273163	-0.37308927172693723	-0.10431935701207512	-0.08305491520305734
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.11172962165800217	0.12538786903880977	-0.2102126318897021	-0.19494913240650136	-0.16998378217906943	-0.3132958126547492	-0.2907334332212842	-0.21253938260051827	-0.9623240318000024	-0.38788728670376355	-0.28201989658195925	-0.3097239046718197	-0.18709142055527633	-0.3140106821254066	-0.46574899739179293	-0.16663549220283605	-0.6457957550459188	-0.20654505510782598	0.41085205248108936	-0.09737669053926415	1.6279267629428609	-0.3135271268033178	-0.6659157747269541	-0.24629962311716377	-0.12787894006077952	2.9390293968182117	-0.25363345806261955	-0.3406908142647385	-0.4876793359836558	-0.4487392182211532	-0.3749376589099571	-0.059187430116746924	-0.23566946430248312	-0.1981722336964063	-0.3333387604900849	0.0	-0.3949929129800789	-0.845430573152659	-0.2716976847762098	0.09802869704773604
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.032434937572173736	-0.09766313452745161	0.6335740416144543	-0.0491647136706461	-0.0707972885393993	0.5341356494578879	-0.10719074759887255	-0.058677933539030794	-0.21605328514200633	-0.26778595714227077	-0.09516094339270798	-0.1135783227049446	-0.1029248571530424	-0.1385425312563603	-0.09926503525695926	-0.0756566451210495	-0.1132506559670192	-0.18481671647458459	-0.1441814390296116	-0.15708322448041037	0.8361188959955644	1.9484599493633687	-0.3470274796338952	-0.15953407451177898	0.19593092269751758	-0.2419738243772914	-0.2624327975979191	1.0220657484945121	-0.2889107460378478	-0.29100778745285305	-0.046618090547854436	-0.17790397347357298	-0.0575839479274586	-0.09441519262839096	-0.08690035517273163	-0.3949929129800789	0.0	-0.4632154409095736	-0.20789675595835147	-0.07883259156106902
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.15711558410672635	0.09825334895818545	0.1486575969820444	-0.11954457574196937	-0.23521147902043943	-0.311988860264169	-0.37345631748621866	-0.24069937510703587	-0.19764745848541818	-0.4320026166293205	0.6610368893677343	-0.3786483496325953	-0.45018918516449785	0.6292035327615951	-0.21740822689813635	-0.23177745301060332	-0.41798301383806397	0.11564916560156085	-0.5129850925354708	-0.5069562944088908	-0.563280410252646	-0.7862251845968853	-1.4557785383027617	-0.5358884430928282	0.0007066282703827761	-0.7247719390228028	-0.14423973042180377	-0.7226930341197685	-0.6400028244513701	0.2967785665818562	-0.18334055363213797	-0.401773615108495	-0.29363753545415155	-0.25177465312051356	-0.37308927172693723	-0.845430573152659	-0.4632154409095736	0.0	-0.49824645032344694	-0.30287300424119884
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.03557630114201397	-0.12399534605225582	0.5877932012908277	-0.029716867478804587	-0.11120836277540425	-0.08983405557998712	-0.2236632542332781	-0.0921219963479647	-0.551370142924413	-0.2863622590908576	-0.15277716143468334	-0.13903833423725964	0.3971820260300173	-0.23984727767242203	-0.04287501066099593	-0.08182438160383804	-0.11366121340310946	-0.2251077609405964	-0.16864722145564257	-0.21542530166873092	-0.3474649824554149	0.17558730409482803	-0.5881523204669561	-0.19949390415551393	-0.4473272652919815	0.29939400771243346	-0.36460077567885585	0.18943392134586273	-0.36874057544307237	-0.4790464740744088	-0.07154905808428609	-0.11388392650499583	-0.08323275588455256	-0.09231337379918475	-0.10431935701207512	-0.2716976847762098	-0.20789675595835147	-0.49824645032344694	0.0	-0.1722952690676279
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.024842552150059538	-0.11790946120005637	-0.07114789774879399	-0.033308715403015776	-0.10406504677460032	-0.06854267966875055	-0.09940730734881278	-0.07339421361359032	-0.2889497533834335	-0.2284453451628758	-0.12109500570982294	0.5828786966427504	-0.12791374987582937	0.23306400190477933	-0.05542935309986807	0.6074243503059619	-0.07132486697286836	-0.20374201437367354	-0.1510253356246832	0.5225653706861066	0.2125300131060064	-0.3009225953827857	-0.22138405667775635	-0.2426559971750269	-0.4507608699645306	-0.24052484581567732	0.13276968254188207	-0.2636585160568974	-0.3855450156767098	-0.20994705126588808	-0.02550257237427544	-0.06833002275220873	-0.0814423124933508	-0.06577047348011247	-0.08305491520305734	0.09802869704773604	-0.07883259156106902	-0.30287300424119884	-0.1722952690676279	0.0
