	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2
Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	-0.011677268985328797	-0.11163213348976028	-0.07406826850330181	-0.027621824378579296	-0.07252379030591467	-0.06820284053229973	-0.09571052591637882	-0.036845894493468666	-0.2876769919310809	-0.2175121595157281	0.0	-0.06714582882684074	-0.08782232657735634	0.2716469527291908	-0.03278688524590159	-0.0629280484175294	-0.053506229912855	0.45783112019361694	-0.09932913115886798	-0.10406504677460032	-0.2833436078550258	-0.21917271852307843	-0.42567659886894554	-0.18223650944837505	0.5731618457153953	-0.17471547899866	-0.23248546761260658	-0.19907461676352992	0.3715012500092741	0.006134910809608412	-0.02000168184289439	-0.0917903605942244	0.711180124223602	-0.038496606007202935	0.6710874124639755	-0.19473023967783953	-0.06714582882684077	-0.256277761047851	-0.0928873268235863	-0.07859781497697635
Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	-0.03102429280021106	-0.058472025411152526	0.6851926080934073	-0.03418658815360211	-0.04582175364920823	-0.060479997879057744	0.6453810375489907	0.7835158948566162	0.016894039083304967	0.5288305251874671	-0.06714582882684074	0.0	-0.06871922063824408	-0.08550261388520261	-0.025940643416830306	-0.037273127035623264	-0.05780250463348017	-0.11897689784397238	1.266906196557464	-0.08623188738493934	-0.1720317337249384	0.43562234088139234	0.6215712543533084	-0.10699199962571355	0.11683251047821552	1.8705652509203505	1.7403621593416367	1.6896002203206848	1.0552993258183225	0.2529149957889328	-0.02515483634304966	0.5675518734013455	-0.055102051819577044	-0.03483991090577544	-0.039719071414313904	0.2116113204842816	0.6714868260625116	0.33736247219369797	-0.08811655991941997	-0.06958439274227522
MPP3KO_MA1536.1 MPP3KO_Cl17	-0.009961039252769763	-0.14628653609578973	-0.05885338971332964	-0.016717630171078576	-0.08193445587418352	-0.04404504116824824	-0.06609831014151321	-0.037465977343835395	0.12286850161091001	1.0035544315556313	-0.08782232657735634	-0.06871922063824408	0.0	-0.18696973945122816	-0.013192358082084334	-0.1761574145882023	-0.056535986583355236	-0.1569241830345759	1.206906351677873	-0.10966107718943911	0.26688624041352904	1.1834080367855246	-0.06812129567702614	-0.13365528788123762	0.9327015554925049	-0.19258671608314334	0.3299727903600163	1.7125897872612537	0.8709521896156814	-0.4163960276918517	-0.026171455177294068	-0.03569931442819507	-0.03698415827416692	-0.03190070527985388	-0.04269964534826655	-0.1271672971458414	0.7089584430618681	0.8794570438943848	-0.12980651937824356	-0.07698139473436214
MPP3KO_MA0506.1 MPP3KO_Cl14	-0.01254689127534691	-0.16127503734018356	-0.12524408470854664	-0.023023224999341795	-0.31914951091965976	-0.11303516136895411	-0.15082457786529116	0.6384527625257356	-0.018183089174862634	-0.04460964122751214	0.2716469527291908	-0.08550261388520261	-0.18696973945122816	0.0	-0.0321149424003113	-0.3740098488557006	-0.0556947700339545	0.013329381852756991	0.2662916202541553	-0.17485574717793967	-0.050790645595248096	0.5470262920929292	-0.32747745748385665	-0.44936790524969766	0.3548061976311518	1.0290784151970689	-0.4682437572333052	-0.32224874617564414	0.8101602301979094	-0.20351303361942566	-0.027216951234740692	-0.11379440579982626	-0.16457939303326372	-0.06531160597854938	-0.12594141117825733	-0.20342264423652875	-0.07703116299401526	-0.3114783851096494	-0.12558583611981777	-0.18105284080715905
Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	-0.04255870851906795	-0.02877301280221292	-0.026612879932528723	-0.02971686747880461	-0.014216218591409313	-0.042246909537318154	-0.06413977642593971	-0.009961039252769763	4.050053060877829	-0.04578462855742359	-0.03278688524590159	-0.025940643416830306	-0.013192358082084334	-0.0321149424003113	0.0	-0.009961039252769763	0.3924284560277857	-0.044359263692625446	-0.042437595981994446	-0.024366570011689705	-0.05737036322501883	-0.05440108735709014	-0.14134669751256768	-0.029602558941060977	-0.15313721246990686	-0.06164500744050199	-0.06753515396593235	-0.032674401306502704	-0.059703449529921	-0.08649860718737218	-0.16309706190486595	0.11117143636360897	-0.027998454088259465	-0.012272878489187627	-0.05801613218118088	3.7767331240028397	-0.06281545624215869	-0.13766699592232326	-0.03190343877828633	-0.03291079730346557
MPP3KO_MA0067.1 MPP3KO_Cl23	-0.005569856997300524	0.5149034828933484	-0.029602558941061025	-0.004670567674689837	-0.11238886156917642	-0.02403489746900088	-0.05287266406022044	-0.016717630171078576	-0.15009707357661659	-0.13331588124008256	-0.0629280484175294	-0.037273127035623264	-0.1761574145882023	-0.3740098488557006	-0.009961039252769763	0.0	-0.018257749269675033	-0.10357374057559691	-0.10468499121207613	-0.055910271197063134	-0.21905470300450733	0.3687814637856497	0.23645963998004263	-0.09630003563391913	-0.11692096982670495	-0.19334172439358666	-0.16442906498137422	-0.16514694659795756	0.4552295233154386	-0.28445678458512047	-0.009095053593468733	-0.028783577159393836	-0.025628162907848803	-0.023234134526553225	-0.02642080820538067	-0.07976254642964428	-0.05598257612796256	-0.14217105458675885	-0.03574822002225682	-0.05253895073817109
Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	-0.026293593633483263	-0.04959814367396928	-0.06785734547408832	-0.04601319856292994	-0.023113671389142887	-0.06025653630359576	0.6634453447029	-0.014861267858108346	3.0366629108250476	-0.10447753461133433	-0.053506229912855	-0.05780250463348017	-0.056535986583355236	-0.0556947700339545	0.3924284560277857	-0.018257749269675033	0.0	0.6557388259417573	-0.08259722255972594	-0.05305298610681545	-0.12171609649996283	-0.07540584907959738	0.1652256603016516	-0.05335229329663065	-0.20773921538814333	-0.0859069003527055	-0.11098527616389911	0.6455403012939823	0.568475944095441	-0.12838367663252143	-0.18267598089776024	-0.046344145305088486	-0.03060683387329405	-0.02447626003585471	-0.0867225877067638	3.2618986134521712	0.6827416407003059	1.4026350066087627	-0.06614325735240467	-0.03506866494201792
MPP3KO_MA1616.1 MPP3KO_Cl3	-0.03102429280021106	0.2339691933621143	-0.08890177905954086	-0.025523499198194743	-0.16835221808222142	-0.08935694959343023	-0.12306451663485403	-0.06097873800339821	0.04716268005986721	-0.3747350568241758	0.45783112019361694	-0.11897689784397238	-0.1569241830345759	0.013329381852756991	-0.044359263692625446	-0.10357374057559691	0.6557388259417573	0.0	-0.1962253260383793	0.36201531908427037	0.007334685026005415	0.8788306636713912	-0.5295786087983047	-0.24047912560500492	1.0235786254572847	0.31891616599370076	-0.40938799501264966	0.8923602244963673	0.012299189008278042	0.12157432640870156	0.7653348319581178	-0.12630568074047865	-0.09078944529752893	-0.0676852558763559	0.6163032091957336	-0.28634732291490467	1.267496900931406	0.02075269048923365	-0.14543690396942352	-0.11414619161866871
Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	-0.021157021928203804	1.1473210047105737	-0.07932406253274026	1.463951974725827	-0.1806122609194944	-0.09058054150599962	-0.13343789323500432	-0.032214914211049626	0.6634439101572615	2.3351529342468016	-0.09932913115886798	1.266906196557464	1.206906351677873	0.2662916202541553	-0.042437595981994446	-0.10468499121207613	-0.08259722255972594	-0.1962253260383793	0.0	-0.1684423326225653	1.7646165743599076	1.7546604013357585	2.185162599806541	-0.2093397245083932	5.232204049365182	1.2887261335231062	2.190925552257072	1.6602850245731933	2.026541735038368	3.1842344412707577	-0.038818929678724357	2.3033107749110955	-0.10685040863331974	-0.06291681576968426	-0.08971006949392392	0.3167611111320898	-0.10368113341506843	2.401717252449553	4.519518309322105	0.5841525271100176
MPP3KO_Cluster_2 MPP3KO_Cl2	-0.01651509546737587	-0.10671672090245068	-0.07816882456848961	-0.0223118562378899	-0.0590636572136169	-0.07528753407463634	-0.1011838850702754	-0.040938796272529054	-0.12178287022174712	-0.23674226314997493	-0.10406504677460032	-0.08623188738493934	-0.10966107718943911	-0.17485574717793967	-0.024366570011689705	-0.055910271197063134	-0.05305298610681545	0.36201531908427037	-0.1684423326225653	0.0	0.25438444295378837	-0.25718716530635827	-0.6229515197527462	-0.15057082263310514	0.7868094885821912	0.4003339831582739	0.2845482190346639	-0.29436704187318985	0.27115822660709166	0.3988115150186205	-0.02583123505681521	0.6869575859438394	-0.054383244651178865	-0.07338169396611595	-0.06941283233679706	-0.21493496421362482	-0.09430946856602476	-0.3498776806677009	-0.13192489311915404	-0.09527551977760165
Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	-0.035972712486650044	0.9001780566934358	-0.13780281400336186	-0.04828971132458641	-0.33012781801425267	-0.1538921309254894	-0.22758089672743576	0.44524293355970196	-0.2141170847302353	-0.4844991404054764	-0.2833436078550258	-0.1720317337249384	0.26688624041352904	-0.050790645595248096	-0.05737036322501883	-0.21905470300450733	-0.12171609649996283	0.007334685026005415	1.7646165743599076	0.25438444295378837	0.0	0.08814028884091588	0.2185885629426531	-0.18610145637961417	-0.060904279816057755	-0.33326722334029574	0.31600615999977893	1.124030938298897	-0.10895933357963805	0.16655653040854987	-0.05177084266702186	-0.14096450172186542	0.47235391857820036	-0.10536116941749583	-0.12221778788889429	1.095638838595946	-0.18482608741401166	-0.1572153542604069	0.3632291537492287	-0.21182547675856178
Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	-0.01535486062727356	0.17553602446223973	-0.12883469736179234	-0.04495990603188606	0.19910677594295878	1.1494919747012278	-0.17760791233527992	0.5142496839064853	0.08250925374992188	2.267068743817685	-0.21917271852307843	0.43562234088139234	1.1834080367855246	0.5470262920929292	-0.05440108735709014	0.3687814637856497	-0.07540584907959738	0.8788306636713912	1.7546604013357585	-0.25718716530635827	0.08814028884091588	0.0	0.32132267943217896	0.9173613938585159	1.2613572241815574	-0.4687042573718354	-0.5815262995355687	0.920059165197028	-0.4395028183805721	1.5572259735327774	-0.026781639991922495	0.427608337532136	0.5110152903265204	-0.13153185913853954	-0.1099782687407074	-0.23821627220575609	2.259505150248568	0.6133727800752106	-0.19149010673307576	0.3556275481134175
Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	-0.11217586397684366	-0.2042010423069628	1.1516434642160343	-0.16201965911990163	0.056716830046874785	0.6581515142827091	-0.4391613953931391	-0.30177840743167356	-0.10293519275496113	-0.33868135272672606	-0.42567659886894554	0.6215712543533084	-0.06812129567702614	-0.32747745748385665	-0.14134669751256768	0.23645963998004263	0.1652256603016516	-0.5295786087983047	2.185162599806541	-0.6229515197527462	0.2185885629426531	0.32132267943217896	0.0	-0.7584967475336114	-0.81674722329924	0.5536419793898637	-0.015817522609829302	1.435381559166841	-0.4567110010024694	-0.6434966196591964	-0.1501163913965232	1.083768603910897	0.6895408304838441	-0.26643967576253996	-0.30423550626946233	-0.5610483850247828	0.8815326994714301	-0.4065529975016277	-0.22793331556456659	-0.42449791293821754
MPP3WT_MA0739.1 MPP3WT_Cl7	-0.015599676591848376	0.5239922251741465	-0.1429756475112985	-0.044826426646494694	-0.1540370849843023	-0.06574501474195871	-0.1402718826518639	1.4902891785070371	-0.28631079236119866	0.29611941046716095	-0.18223650944837505	-0.10699199962571355	-0.13365528788123762	-0.44936790524969766	-0.029602558941060977	-0.09630003563391913	-0.05335229329663065	-0.24047912560500492	-0.2093397245083932	-0.15057082263310514	-0.18610145637961417	0.9173613938585159	-0.7584967475336114	0.0	0.30948251489648954	0.22106500320574302	-0.10368860244749764	-0.3325476014550712	-0.46291507999383213	1.4572575449091154	-0.02865171413704401	-0.08752749758783272	-0.05382330515345413	0.7191714736690006	-0.06383707213906412	-0.15670976894650182	-0.09742749017771359	-0.33089579742357045	1.290816719664517	-0.15932451122747057
Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	-0.06792804284505753	0.5133183957715596	0.9174513044330916	-0.12185460732722835	1.296287760879408	0.5756338756164789	-0.538333871064211	-0.29515348231297267	-0.33245791040333283	0.4718984104471635	0.5731618457153953	0.11683251047821552	0.9327015554925049	0.3548061976311518	-0.15313721246990686	-0.11692096982670495	-0.20773921538814333	1.0235786254572847	5.232204049365182	0.7868094885821912	-0.060904279816057755	1.2613572241815574	-0.81674722329924	0.30948251489648954	0.0	-0.47599324462115084	-0.8848862752079413	0.04474465828744114	0.49335094960465886	0.5788679616511847	-0.11627027251336854	1.010843923070422	0.5491688909737199	-0.26786597420606695	1.2202273879308216	-0.4956017373420306	-0.32738939140360046	0.28567863983573033	-0.12579617834394868	-0.17911493717431273
MPP3WT_Cluster_5 MPP3WT_Cl5	-0.03606512244884779	1.6329102968685723	0.6264780586346599	-0.04202566678922338	0.47750975503982873	-0.10764651171071009	-0.2750222106525244	-0.07634528012205821	-0.26868926439688934	0.8141935794078936	-0.17471547899866	1.8705652509203505	-0.19258671608314334	1.0290784151970689	-0.06164500744050199	-0.19334172439358666	-0.0859069003527055	0.31891616599370076	1.2887261335231062	0.4003339831582739	-0.33326722334029574	-0.4687042573718354	0.5536419793898637	0.22106500320574302	-0.47599324462115084	0.0	0.21818384659302806	0.10905042445919352	0.1719153346720214	0.34136058433850586	-0.043159765285074925	1.780016955206139	-0.09527551977760158	-0.10440864775069002	-0.10320738171645068	-0.2449728172620965	-0.1377833837501039	0.36524929746784424	1.141541226162119	-0.1481487873312053
MPP3WT_MA0513.1 MPP3WT_Cl6	-0.03470364990521582	-0.30323150770044777	0.5532971733659681	-0.03532863986165068	-0.2098020592870646	-0.14406304495631797	0.4236016543618161	0.5750984901092324	0.2902101905417191	0.09241668289619832	-0.23248546761260658	1.7403621593416367	0.3299727903600163	-0.4682437572333052	-0.06753515396593235	-0.16442906498137422	-0.11098527616389911	-0.40938799501264966	2.190925552257072	0.2845482190346639	0.31600615999977893	-0.5815262995355687	-0.015817522609829302	-0.10368860244749764	-0.8848862752079413	0.21818384659302806	0.0	-0.11598035826144998	0.3424634971194842	-0.7513262967163072	-0.062325172374851294	-0.13075602070679831	-0.1378706029724995	-0.11488285758059961	-0.1231555343074021	-0.2935842156033601	1.1357998424086682	0.25835204274555784	-0.2465924979011211	0.36051885631968283
MPP3WT_MA1581.1 MPP3WT_Cl10	-0.023274811909542323	-0.5066610283748589	-0.10597783023476626	-0.034066403447853125	-0.30741238936044374	-0.12247202053269989	-0.1664526854844558	0.6185221511035672	-0.1058785937702727	1.1659708241027695	-0.19907461676352992	1.6896002203206848	1.7125897872612537	-0.32224874617564414	-0.032674401306502704	-0.16514694659795756	0.6455403012939823	0.8923602244963673	1.6602850245731933	-0.29436704187318985	1.124030938298897	0.920059165197028	1.435381559166841	-0.3325476014550712	0.04474465828744114	0.10905042445919352	-0.11598035826144998	0.0	1.4444024750830227	-0.3061990826739611	-0.032270978608456666	-0.09667469623921524	-0.11944077726854793	-0.08003151639857609	0.6335001236292668	0.0068288970849132045	1.2412148533053935	3.4670118628140325	1.038146889604139	-0.1662360677009989
