baseMean	log2FoldChange	lfcSE	pvalue	padj
Cd37.1	111.327416954675	-0.0421529035493407	0.128597591840602	0.397001855160436	0.713925944289121
Ankrd54	2613.79097819611	-0.0421478727441972	0.0827076400267155	0.31271148402294	0.642470780464844
Nckap5l	122.743454652437	-0.0420702995215273	0.164581705848577	0.435892541387462	0.745800196918046
Hmgn2	59575.230060708	-0.0420653213073554	0.0492625502204382	0.216828464374578	0.536570900100109
Ccdc181	1623.88382276448	-0.0420582244283645	0.0829064552016918	0.314109284316172	0.643817675302673
Slc25a47	82.479468848773	-0.0420481252952808	0.192447258608324	0.455800004741858	0.760138917204421
Gins2	3124.7402234808	-0.0420304243769764	0.0725719915201748	0.289310889134821	0.620076088222241
Tnrc6c	2189.60875114695	-0.0420280725466072	0.0775833196163863	0.301808983253544	0.631937955287059
Tiprl	4296.77321695439	-0.0420268677957801	0.0587010650311242	0.250529222973376	0.578830876488106
Cotl1	6382.13450994982	-0.0420057351761111	0.0693767909570963	0.281268394189995	0.611599874146343
Zfp689	334.014539118693	-0.0419672510860506	0.110983534992285	0.371849516376383	0.692866881027123
Gemin5	1780.09644208874	-0.0419326894688471	0.0862559213489107	0.323056968139128	0.650169771453681
Usp7	2092.05861638956	-0.0419200755717594	0.0847481854132677	0.31978301598997	0.648696393659587
Trappc6a	4419.51731848654	-0.0419163099455191	0.0772992899106048	0.302292123525937	0.632002782014533
Ash1l	2025.45753926047	-0.041864013355655	0.0969014348621528	0.346507546784443	0.671136856798013
Hs1bp3	579.632669659959	-0.041860923567192	0.103121616236682	0.358731693456464	0.681111293157489
Ranbp3	5739.19953979927	-0.041836203683692	0.0662176452389759	0.274530191114958	0.604366777058259
2610008E11Rik	825.647035422554	-0.0417994573300193	0.10348503429378	0.360061302240254	0.681915068063343
Med29	949.185922750129	-0.0417808447078403	0.0878155240622934	0.328128799220996	0.655369263283356
Tctn3	688.200410397613	-0.0417526907134721	0.0912660373490042	0.335935678445312	0.661993307134743
Insl6	818.77050756287	-0.0417149984025071	0.0851568014173107	0.322871246552053	0.65014878783699
Man2a2	1238.62615395151	-0.041686410122487	0.0995232943437591	0.353610153444563	0.676698499545117
Rhot2	578.970266168165	-0.041685337371704	0.114328980080828	0.380419761636978	0.699521303886642
S1pr4	3285.73171342948	-0.0416793149424001	0.0842122761174708	0.321099045017677	0.649238288350233
Slc35e3	333.460656918918	-0.0416507657455391	0.123648382354499	0.395205627938595	0.712432381213679
Pip4k2c	1704.60431272529	-0.0416061545811121	0.0820758297256675	0.316943991201529	0.646708188788738
Ctsa	8363.20723299001	-0.0415974007275263	0.0535402314383404	0.237944436402943	0.565016320116746
Hebp1	438.894665638898	-0.0415730503786789	0.109019337183838	0.372532509874658	0.693592073589979
Cfl2	744.391197074862	-0.041566080559087	0.103583810077202	0.362696385939323	0.683908648502838
Trim37	4222.97307897423	-0.0415623730269645	0.0568683214602301	0.249613511154016	0.578012576078092
Usp30	325.874401470271	-0.0415517118510862	0.155023518653705	0.432698298921447	0.743376786644496
Cep85l	173.929046164299	-0.0415179938277197	0.175503998591419	0.449736698225695	0.756655072100357
Prr36	158.978377923336	-0.0414774994685611	0.146004127940657	0.424587794502906	0.73735976553072
Lgals4	381.607485934524	-0.0414404155641839	0.132095506911121	0.408879586414462	0.723556296959053
Gga1	2045.94251644558	-0.0414357514388944	0.0894624176837261	0.335395512644268	0.661599035971414
Cdyl2	775.58323345168	-0.041395976286216	0.0838213369875813	0.323212473716425	0.650169771453681
Dgcr8	1699.35982054513	-0.0413402977881865	0.07668515516019	0.306902444764938	0.637736377519106
Zcchc2	550.861175236808	-0.0412835810934609	0.105654626079083	0.369525733292665	0.690284961081201
Trp53i13	2044.18484056658	-0.0412752620867666	0.0730230430358421	0.298471644599526	0.629219337070519
Fbxl2	81.0946169615409	-0.0412692378968955	0.170537186892491	0.448511210435158	0.755346886571067
Zfp941	128.637512689461	-0.0412683498495473	0.152702156994502	0.433368858800424	0.743854298281257
Alkbh6	2054.41237051814	-0.041267575673455	0.0683872249799077	0.286480961778383	0.617728611210057
Tmem55b	2186.81370967967	-0.0412534075586002	0.160497198655934	0.440555693697247	0.749680053740089
Myadm	557.313104168662	-0.0412362458117421	0.114205129835622	0.384912242136559	0.70376457654584
Bsdc1	758.022040615137	-0.0412346423859759	0.0900166016227034	0.338741885030487	0.664622720205783
Rnf213	1785.4253224265	-0.0412194606635103	0.10203579955007	0.363423713431487	0.684623924887531
Ythdf1	614.504824232667	-0.0411884657799003	0.100728761326938	0.361234727802595	0.682678510005661
Stat4	1682.2914133368	-0.04112471573414	0.0821909837439443	0.322349973901105	0.649640001406208
Spop	11109.4416854179	-0.0411006656895347	0.0429858285147723	0.198519874683954	0.51276336997142
Hist1h1a	367.692608855727	-0.0410893790232102	0.145161256689777	0.427643354733254	0.739944614375745
Psph	2233.72226073051	-0.0410742960091949	0.0659350112549812	0.281901712640163	0.612147253936846
Stk11ip	1200.91332095184	-0.0410617027758474	0.112543527978687	0.383986530001837	0.702754208554656
Cdk13	568.80787508391	-0.0410568370428168	0.100641941077524	0.362468906386257	0.683908163137603
Abca2	2475.3288028989	-0.0410283522194318	0.0730625010943353	0.301229586316159	0.631005152950478
Fxn	3885.30081554288	-0.0410018245817871	0.0572238939795155	0.256821985311639	0.584947853996481
Tpgs1	2851.93222666775	-0.0409108072682652	0.0785583646852331	0.316066142592172	0.645698294766008
Tmprss7	132.508180517038	-0.0408276201907108	0.157308314989568	0.442054611875957	0.75075014314285
Trmt2b	1863.80815280701	-0.0408111631179918	0.0712037193882018	0.298823279038587	0.629427192321821
Gm14044	539.553692378425	-0.0407851513841169	0.0804717697696496	0.32198615607834	0.649640001406208
Umps	11321.8265419869	-0.0407751557673571	0.0519307628356142	0.241026694346505	0.568674615244082
9130023H24Rik	534.346402538493	-0.0407693519745867	0.0976878748828761	0.359724829592105	0.681915068063343
Otub1	7729.14837508016	-0.0407460868976791	0.055314557524773	0.25332034872117	0.582130275139272
Hist1h4i	813.041875107914	-0.0407432112742888	0.0845077855815615	0.331798949768491	0.657912783985767
Ice1	583.301588298569	-0.0407415366765419	0.102204535109897	0.368851520678779	0.690004819669405
Cnot10	2820.22333322217	-0.0407196586244867	0.0740936522591151	0.307179459231332	0.638033844231328
Hist1h2ab	88.7431722043325	-0.040698471371775	0.133990971581898	0.418929880117201	0.732168594163424
Chmp1a	5517.5679980137	-0.0406888683089578	0.0632406833749306	0.278514857820818	0.608696976716055
Atg4d	1122.39897101096	-0.0406628381667829	0.0891164604727992	0.342941489941172	0.668438149118793
Cabin1	3015.57441211177	-0.0406605570971217	0.0850406674194497	0.333906147106309	0.659984621641473
Atp5d	10977.128042767	-0.0406537598691172	0.0595318385794079	0.26789728362625	0.596959977533607
Eva1b	717.856227493224	-0.0406384797919151	0.0986174662070984	0.362988323708428	0.684240525878997
Sall2	294.627796132891	-0.0406346796333538	0.134603708911316	0.420346557160599	0.733555700875771
BC003965	2056.00501091703	-0.0406224597979713	0.0658028042238453	0.286460328711419	0.617728611210057
Rxrb	2105.41127694839	-0.0406201336100349	0.079752014571492	0.322075465661463	0.649640001406208
Wipf1	2753.1525336791	-0.0406142848217754	0.0803236326129014	0.323494072640924	0.650404366113688
Vrk2	1447.51385440204	-0.0405415450569256	0.0753151201734134	0.312169304205433	0.642071173870174
Xiap	1337.470115986	-0.0405244732784889	0.0903707516436972	0.347163579130169	0.671198053322085
Ptgir	189.938355873377	-0.0405202339229409	0.158018866846312	0.445802347308839	0.753364482123627
Sdccag3	1536.95715273533	-0.0405021279942247	0.1028178812542	0.372594579569661	0.693594392033537
Cenpi	1708.89669467915	-0.0404377588227388	0.0713135821756136	0.303191373101582	0.632980362237543
Adck5	1272.04290574396	-0.0404326727962398	0.0847533467033113	0.335738576159071	0.661833358881376
Nup210	5847.07607402513	-0.0403948849367409	0.101437720146348	0.371125838319327	0.691955361794556
Laptm4a	12499.6686200695	-0.0403564468928616	0.0485204541195862	0.232270520223904	0.55794082635795
Fbxl12os	72.9666873079679	-0.0403459298624428	0.148189059061477	0.438373591841547	0.747466480923254
Slc29a2	406.766760001369	-0.0403398268011437	0.110013027795585	0.387372431330354	0.705559325798233
Nacc1	1385.18514687926	-0.040323759192012	0.0918343395935652	0.352482290156251	0.675548133301573
Snap29	1456.12886105936	-0.0402568603132561	0.0791594597633396	0.324643796992276	0.651302527982314
Vamp4	1375.69676507773	-0.0402324418229419	0.0751226070243552	0.315089487529193	0.64470728216235
Il7	81.458616689777	-0.0401676710482205	0.170956255728393	0.459867556665873	0.763148690972018
Srprb	1704.46343874409	-0.0401634059205366	0.0934761547508795	0.357693835436549	0.680125327560087
Uba7	5191.28800889958	-0.0401474676853587	0.082750218972141	0.334282890885394	0.660176550779855
Pxmp4	1545.2491521883	-0.0400930651094028	0.0715560014479085	0.307625130768069	0.638101204935975
Pop1	634.536006843436	-0.0400566271326641	0.0984180415000783	0.368920908628926	0.690024149176967
1700008J07Rik	153.317321237717	-0.040029825604331	0.136027635419244	0.42839478943764	0.740804770229631
Hps6	536.900404135251	-0.0399897963714438	0.106762979979607	0.385429599922008	0.704231944197185
A330009N23Rik	114.03357475109	-0.0399437916286897	0.151173075366257	0.44544861810558	0.753364482123627
Gmeb1	1502.1919976266	-0.0399221772707779	0.0762286278854059	0.321256653116487	0.649445715599762
Sfxn2	942.064987455962	-0.0399042823450758	0.0893574901274765	0.351774854192169	0.674520854269715
Rps2	53801.1598809614	-0.0398450728682094	0.0531507358757143	0.255869628063135	0.583957646115375
Usf2	578.195854204043	-0.0398426360896847	0.0974267125532938	0.369297299590589	0.690206801743236
Ska2	1342.39260614681	-0.0398394204438205	0.0715012562828002	0.310311227830453	0.640798515455286
Map2k5	1926.5094741115	-0.0398305491303078	0.0618883803048354	0.284135511261364	0.615175270529924
Stk19	1231.2190999659	-0.0398109155247766	0.0898164009796582	0.353802901929932	0.676760566258453
Pla2g6	629.820417524252	-0.0397836890755439	0.0999367581910922	0.374901976607794	0.695051730408211
Ddias	781.077634168012	-0.0397636882185038	0.105302427315327	0.385251791628193	0.70405823631819
Gm7285	240.252190409811	-0.0397613854438291	0.132330240857897	0.426718423737772	0.739211076284218
Eapp	2456.28834721002	-0.0397592656873708	0.0612517150211243	0.283063959748463	0.613699379550845
Pold2	8893.17431171556	-0.0397513775511807	0.0625533069633278	0.286966274078381	0.618129543653505
Blm	2416.31315424522	-0.0397438054344503	0.0709471977884841	0.309953145478332	0.640346117210902
Cul9	800.06045419245	-0.0397202756247561	0.102191074338714	0.379932745437096	0.699427031681142
Fam207a	1375.83558622048	-0.0397059080477218	0.079126022522478	0.330676729446979	0.657343906095006
Ivns1abp	21629.6434510882	-0.039674850088025	0.0617017718382153	0.285347363611414	0.616644386609957
Ppp1r14b	623.667714436289	-0.039618447862692	0.145532399929769	0.443243705612555	0.751466754134837
Cd81	18498.8441409102	-0.0396103892764911	0.0517058977484254	0.253261743877226	0.582130275139272
Mvb12a	2585.81008968356	-0.0396078050924916	0.0735614313764666	0.318148991825041	0.647599706760265
Cntrob	696.21031301192	-0.0395625639666419	0.116959011007436	0.407239645851428	0.722154514779181
Dennd6a	1920.93424947672	-0.0395374153445299	0.141147870351546	0.439435857557697	0.748499402974178
Brat1	1886.26963039869	-0.0394943812883271	0.0937064648132457	0.365567620741325	0.68714475448231
Cby1	1693.72902381733	-0.0394753733774946	0.0792760710982445	0.33361929425477	0.659856800296022
Rabl6	3656.56122091977	-0.0394716878533747	0.0708394222246323	0.312739593775771	0.642470780464844
Ykt6	2902.3364925198	-0.0394260296830113	0.0686482064637245	0.307514755448679	0.638101204935975
Gdpgp1	437.656115555494	-0.0394109727756526	0.10952732070705	0.396646125558218	0.713829984157526
Swap70	5043.23630301913	-0.0393217949630083	0.0617818527622262	0.289603479699188	0.620076088222241
Myo15	90.771207614547	-0.03926081316391	0.179441006859352	0.475121439015035	0.776437920004242
Gpx7	402.907694061862	-0.0392425688460026	0.101456680587702	0.383825444253769	0.702690427477933
Bcl2l13	2249.91950582918	-0.0392386154175449	0.0783905716544693	0.33417534024861	0.660176550779855
Zfp420	262.508592524662	-0.0392045624508521	0.145863006966949	0.44794227484073	0.754691219459102
Dennd6b	418.720655378423	-0.0391907989334223	0.0985017084621685	0.378669412487513	0.699209787467412
Iqgap3	1068.65364592845	-0.0391905713676955	0.0933480036854834	0.368220449808266	0.689478773720935
Fbxl4	750.505571597595	-0.0391676707623346	0.10069046138891	0.383192507985129	0.702579118399574
Dap3	4520.88978843957	-0.0391194355737534	0.0653386733751225	0.302046348079931	0.631937955287059
Kbtbd2	1347.80076079092	-0.0391181969964127	0.088038556617516	0.357681038869745	0.680125327560087
Ppm1b	1112.91491702273	-0.039093635130821	0.192559154211278	0.485064969823078	0.781065696390724
Jmjd4	454.746513261947	-0.0390653822041922	0.111975015622953	0.404622984568866	0.72125788430246
Pdpk1	1880.61037355754	-0.0390579702378464	0.0726936866552411	0.322190672647048	0.649640001406208
Mettl23	1815.16896333387	-0.0390519540391058	0.0666671488129726	0.306464825330093	0.637167334628175
3110043O21Rik	316.603040005197	-0.0390479224575286	0.119455033082211	0.416695384073366	0.731183635142265
Pnp	4856.68714319088	-0.0390336118419796	0.0664319832815291	0.306035509972735	0.636778275994741
Zbtb24	1417.02433118105	-0.0390059401611157	0.0755699275389194	0.329967448621034	0.656829468474172
Reep5	5472.79414015653	-0.038996963778971	0.0501971525659008	0.254582155702557	0.58305705788253
Bbx	4892.68734061874	-0.0389902864623371	0.0711459289759748	0.319011860245592	0.648126677855244
Kat6a	530.350043915972	-0.0389759821022804	0.10965668745522	0.401680287957385	0.718399108946813
Rce1	2279.15685143904	-0.038951963377034	0.0700568365518166	0.316630199833541	0.6464300026594
Acad8	2157.79852422174	-0.0389278118693402	0.0676197072067715	0.310464817848931	0.640798515455286
Dbr1	2122.95353291667	-0.0389224611116868	0.0616539113113955	0.293829007338152	0.625154578698549
Slc35f2	1019.4221967093	-0.0389073876193043	0.0773930508525772	0.33554213079401	0.661777662805764
Dars2	2751.73746621044	-0.0388336418624346	0.0760836061993219	0.333200304571748	0.659693562788921
Gm37675	221.491652612711	-0.038833405810933	0.224557092600482	0.503503855827977	0.794296311062754
Gtf2ird1	730.395315682364	-0.0388326325949664	0.107330299232572	0.39921256761072	0.715394739346734
Gabpa	1970.91732393069	-0.0388264461793011	0.073478983105127	0.326824933049523	0.654386500884279
Mrps26	4096.69326251529	-0.03881872643354	0.0632487198831057	0.299644522348539	0.629550041933914
Bckdk	7785.83929336469	-0.0388123620356628	0.0545633207753456	0.272734893345758	0.602087653086464
Acvr1	82.780050122156	-0.0387775119566791	0.183598965499803	0.482808055853248	0.780785591424048
Pcnt	4541.3335507181	-0.0387749029408019	0.0802949742010138	0.34398206644779	0.669074056798874
Pex16	1526.37611663466	-0.0387402027455828	0.0820127557658047	0.348390707484175	0.671623858591233
Bace1	1725.69582440812	-0.0386963038195924	0.0751048104188265	0.332371919719894	0.65849582752159
Slc22a5	638.274644880516	-0.0386681048783606	0.103834817488638	0.394728505816372	0.711805759802677
Nudt16l1	4134.44460313119	-0.0386403369305161	0.0526542608195751	0.268035232203331	0.596959977533607
Spice1	1254.08970692029	-0.0385709520659673	0.0953309931189653	0.379309512480566	0.699427031681142
Ubc	5104.44635295647	-0.0385705236869066	0.122062690821186	0.425792386031287	0.738256210793241
Ulk2	704.475691423587	-0.0385509946108091	0.102331479764563	0.393246347202083	0.710707584705897
Gpatch3	490.612523272757	-0.0384945911916495	0.0996932841008256	0.388846235977378	0.70678036608979
Mrpl37	4658.91683579788	-0.0384899136849702	0.062927651224854	0.30256249755711	0.632002782014533
Rps29	16423.8268310238	-0.0384861767363035	0.0576255715431983	0.286663754397923	0.617728611210057
Rnf13	4454.73760101272	-0.038474039916415	0.0618262110302731	0.299565434842743	0.629550041933914
Mpp6	946.205868782227	-0.0384660246531015	0.0958787178706699	0.38161611049618	0.700450407136824
Bco2	110.596985886732	-0.0384654673630567	0.141796030633268	0.451578286759989	0.758250819492875
Gm43788	219.644503814683	-0.0384271529586646	0.182331653386517	0.48560747026517	0.781065696390724
Abhd13	490.752049652396	-0.0384094385712886	0.149985836578269	0.460462494373217	0.763805602769506
Zfp354c	187.365255635391	-0.0383918009578481	0.13883450285963	0.44912896636905	0.756279360773219
Pcbp1	11280.2924385108	-0.0383280253370436	0.116386531285533	0.419957032731274	0.733092696592718
Eif4g1	6919.23573210245	-0.0383202716623761	0.0688013100726934	0.320662952054637	0.649238288350233
1700023H06Rik	188.446515887266	-0.0383169274787342	0.179356501273589	0.48479907164174	0.781065696390724
Rcn1	3217.36650879083	-0.0382991295515515	0.0784374388765797	0.345063784725189	0.669813010178611
Auh	2079.0451837505	-0.0382762097479253	0.0633451766923649	0.306266547144736	0.63714669060565
BC037034	408.584614228383	-0.0382392272346668	0.163158450040867	0.473781426462017	0.775230934011317
Klf16	492.404624769627	-0.0382388320115354	0.109096803377559	0.408977263072755	0.723556296959053
Rnf187	11814.3927473272	-0.0382221741527335	0.0681582558714955	0.320110983531014	0.648696393659587
Ino80e	2973.12996277621	-0.0381762823133627	0.0614326896543975	0.301928355982912	0.631937955287059
Snapc4	940.745238569893	-0.0380776772487666	0.101462180667715	0.396990648208108	0.713925944289121
Gm17251	360.979137867702	-0.0380732776150574	0.0974128981291669	0.389186762810022	0.706980693784165
Arhgap25	3083.27228820774	-0.0380660308202196	0.0722850727961397	0.332649504012582	0.658878957335367
Sdr39u1	2359.14627689082	-0.0380567826573247	0.0831977680112649	0.359010206737289	0.681311331242277
Ubiad1	1190.37163006783	-0.0380078852676463	0.0911967230609216	0.377190491065849	0.697719239534781
Tubb2a	253.655572735698	-0.0380077287932488	0.118248020660728	0.426411800406418	0.739077139835269
Use1	5291.45959615206	-0.0380018144257172	0.0572697854265349	0.291294279334065	0.622003920633014
Coq2	2411.93784567418	-0.0379739336853625	0.158622246505901	0.47286631072359	0.77427020832033
Ahdc1	325.733429408764	-0.0379429969358482	0.128249721387159	0.441236722877023	0.750267686090518
Gm16907	99.9714546043315	-0.0379339049095569	0.184583292206733	0.492165896447469	0.786185760025516
Mrpl23	2352.68218979627	-0.0378804986512252	0.0648472733326181	0.315171200598983	0.644762712629186
Zfp59	387.500124145989	-0.0378734126342817	0.112741957627757	0.419243955104599	0.732389469595188
Ralgapa2	544.177628998509	-0.0378485893893294	0.112111527327266	0.418488934170751	0.731937083857096
Mrpl46	2818.28927097748	-0.0378017060421025	0.0684192365722568	0.325770775412608	0.652979832394368
Jmjd1c	1914.80806611589	-0.0377762089812156	0.104782425458845	0.406607964882707	0.721961554975252
Bcl7b	2953.16247976631	-0.0377322288899315	0.0667276427198494	0.322080598101435	0.649640001406208
Gnptg	1325.50981145262	-0.0377120634855709	0.0779963798227075	0.350882478640186	0.673685227369673
Eif4g3	1890.31315291605	-0.0376440576139986	0.0859851921415907	0.370121306041711	0.690855472427211
Wdtc1	560.562111795465	-0.0376343199994017	0.0985433603933481	0.396482297428943	0.713752789210194
Fan1	105.559905524254	-0.0376318054545544	0.170424257397606	0.485771553636623	0.781065696390724
Pcsk7	1126.10639323919	-0.0376275937852026	0.0951633550353617	0.389830200824127	0.707539123864511
Irf3	4647.04929929614	-0.0375879272303331	0.0677944255663244	0.326663180975758	0.654353123541405
Exosc7	7642.04923307868	-0.0375825239213006	0.0473956217730739	0.259972921592567	0.588579731433716
Rab35	1131.22059134734	-0.0375747802212579	0.150236508992155	0.469689948120067	0.771960477249968
Arl8b	3990.14616036321	-0.0375585635333011	0.0536643877583966	0.28463233065109	0.615781250635088
Vps16	4014.05905365953	-0.0375550108103257	0.0650097594618062	0.319514549673614	0.648696393659587
AW112010	3491.54042610377	-0.037546564089982	0.0760464146645645	0.348132086843312	0.671623858591233
Itgb3bp	892.26946988412	-0.0375063858108223	0.0689081080595545	0.330581641434773	0.657343906095006
Cenph	2132.45125313111	-0.0375013507992657	0.0805056175325966	0.359309596722156	0.681769889038472
Slc16a10	1601.76102414949	-0.0374919845147159	0.0953594485671826	0.391808823745625	0.709506107476961
Jrk	311.170375163133	-0.0374606917612224	0.117291366912668	0.431135209036447	0.741962386275873
Scyl1	2363.25411992552	-0.0374124573011478	0.0891766101181372	0.379829570420337	0.699427031681142
Sema4c	170.888016771625	-0.0373957236331821	0.142893821924536	0.464382848836208	0.767356406036923
Lysmd2	621.007659221214	-0.0373870213048588	0.108552422429777	0.417761152945543	0.731205908862573
Tomm34	3674.82331953681	-0.0373839223316879	0.0610875481302048	0.310424345482402	0.640798515455286
Otud1	147.990762086312	-0.0373823516821534	0.146670666464078	0.468355062197416	0.770732351063474
Dbnl	10525.6430297432	-0.0373646236469277	0.0578959999431123	0.300985221130917	0.630717122355645
Dirc2	158.886660679671	-0.0373403211335961	0.133180328572553	0.454120844924076	0.759362275735371
Actr1b	3197.75693407329	-0.0373316710890463	0.067794610087503	0.329740949723387	0.656817865158942
Mcmbp	4057.26823358706	-0.0373034316374345	0.100214985392427	0.403563965683105	0.720458114174739
Gnal	404.294390167377	-0.037297041057717	0.097459701885531	0.39828468523044	0.714952184584891
Zfp827	120.263517454213	-0.0372922902520917	0.164193983615099	0.48469499763912	0.781065696390724
Ube2s	966.80799830544	-0.0372919579448116	0.199886183907752	0.507665897565917	0.796767485024342
Stx8	1028.29633099003	-0.0372858059399892	0.0710230818553047	0.338708372331127	0.664622720205783
Nr6a1os	164.987191473065	-0.0372744719234825	0.159402634724567	0.4810311704413	0.780022331946899
Gm7984	91.7391756363771	-0.0372738722964176	0.127465521374779	0.447683580560929	0.754691219459102
Isoc2b	641.571983645617	-0.0372410076712402	0.100655265052435	0.405132348249219	0.721397968313705
Rps21	3400.8269515715	-0.0372238106289855	0.0673923286565161	0.329972086341884	0.656829468474172
Atxn7l3	539.615975722351	-0.0371752750621305	0.109873691663489	0.422462568372991	0.735005963655378
Mkl1	2189.31612315884	-0.0371677442069769	0.0898895570993818	0.38424787834144	0.702985424045623
Mzb1	67.373119384433	-0.0371083288643197	0.215483866193362	0.517128384146058	0.801658796876262
Zscan18	190.288779043804	-0.0371066122519824	0.139688315664369	0.464165442115418	0.767356406036923
Atp9a	92.7581096883105	-0.0371011711682636	0.281688798908333	0.537780262571986	0.815202019499012
Gfer	1584.17631317045	-0.0370969734293838	0.0749528819863523	0.35083086019677	0.673685227369673
Wbscr16	1833.4043844661	-0.0370927247337472	0.0919706771543043	0.389533741341578	0.707393274276306
Rps24	16726.2622398304	-0.0370818248405811	0.0691132290060103	0.336233244242701	0.662034564644011
Arfgap1	2355.4395435129	-0.0369963149029728	0.0783417721391691	0.360233455289521	0.681915068063343
Pqlc2	196.867424679825	-0.0369120487181297	0.119779317719759	0.441125080250437	0.750185916622411
Dcaf8	11011.9539224327	-0.0368189769989639	0.0494098841450871	0.277893422056728	0.607792098194851
Fbxl8	598.43519329273	-0.0367841704718062	0.104140761309283	0.416964010946983	0.731193892937681
Aasdhppt	1979.42555242205	-0.0367352879998638	0.0644605506912748	0.327968484738284	0.655369263283356
Sgsm2	220.420327638726	-0.0367269661271099	0.137067794958275	0.465503234410673	0.768396053556648
Mroh1	457.978007183936	-0.0367039245825298	0.115158715813553	0.436522710465719	0.74633749628293
1700001C19Rik	137.508140091378	-0.0366959092713341	0.147800415342259	0.477008354989536	0.777259098866166
Micu2	4648.85107704457	-0.0366889752037192	0.0622318501849032	0.322264382075884	0.649640001406208
Tes	6784.01673795398	-0.0366733417000216	0.0713260680157395	0.346905035728999	0.671136856798013
Psmd3	5841.92718263849	-0.0366715466743353	0.0639948087081519	0.327460835715471	0.655032656293072
Pin1	6114.75522174923	-0.0366493254055535	0.0547302716743282	0.299557123301262	0.629550041933914
Ankle2	3370.83320954391	-0.0366068214151119	0.0718570804394226	0.34906444942768	0.672062909959619
Arhgap10	471.810684715048	-0.0365800558610978	0.0975047290073559	0.406836796316087	0.722042030328536
Asun	2700.98391772446	-0.0365106591122708	0.0775154360737859	0.36414184586833	0.685211278276704
Rock1	2218.03706759703	-0.0364741442691812	0.0898924879049556	0.392534058176836	0.70989306307942
Kras	1106.00294227549	-0.0364721612184978	0.167438038844893	0.496031640452815	0.788361045362196
Slc35f6	528.48313285955	-0.0364556927905067	0.103454790879184	0.419589166654598	0.732667237158414
Synj2	439.449871332118	-0.0363901070517755	0.108232231218737	0.428828240496167	0.740804770229631
Qtrt1	2214.60812039412	-0.0363871236878236	0.0735108046121786	0.355899402468796	0.678876013339596
Tmem63b	214.144008319989	-0.0363459957424414	0.130245968926162	0.461747751720026	0.764800639108438
Zfyve1	295.832583862593	-0.0363423603958169	0.128269636607058	0.459297056910124	0.762738106326266
Dip2c	133.432466519022	-0.0363271099295974	0.148719579665131	0.481976809549818	0.780629756154177
Arhgef11	84.9442552540592	-0.0363180915727639	0.178877070412363	0.50565425961822	0.795475553904438
Kdm6b	943.948980811955	-0.0362912947955751	0.103932105208708	0.422407985519474	0.735005963655378
Rnf121	829.340594887567	-0.0362638332812379	0.0914814895133765	0.398420490528585	0.714952184584891
Zfr2	63.4468659355312	-0.036252177713514	0.219799609107562	0.527875451608178	0.809051495965568
Arhgef7	1932.68581755186	-0.0362340019012632	0.0860913393807379	0.38720697551761	0.705447004014488
Ndufv1	8054.91271170308	-0.0362300029998072	0.0528476571733476	0.298342296769987	0.629219337070519
Vps18	1849.29202348483	-0.0362101077941387	0.0817084748427391	0.377635625200762	0.698028643888161
Efr3a	5346.86729762413	-0.0362088473745842	0.0616312571950876	0.32652201106557	0.654263421934815
Arf5	5775.67051799687	-0.0362004256921416	0.127372595165772	0.459769794302031	0.763148690972018
Adnp2	995.854461832888	-0.0361694604357013	0.0908516447855846	0.398241632283267	0.714952184584891
Sirt7	5177.04690326311	-0.0360829271750975	0.0739126959800313	0.360644756921729	0.681915068063343
Pspc1	2628.76855377472	-0.0360584572495002	0.0820044743542465	0.380171403473432	0.699521303886642
Hook2	1124.6109122406	-0.0360549322732064	0.0928007195766178	0.403684147054559	0.720563688466961
Inpp5e	1626.94106121694	-0.0360405295259112	0.079695590205534	0.375052792817018	0.69510490915561
Fbxo46	1158.31839431905	-0.0359206422104759	0.0837400289087614	0.385800948292485	0.704231944197185
Baz2a	1072.07915792528	-0.0359026315139969	0.09297449619751	0.405889938249375	0.721748146933644
Snrnp35	593.939362681922	-0.0358904660902602	0.0932363814403054	0.406574578285179	0.721961554975252
Cdc34	851.336668913258	-0.0358726688068059	0.10114308022906	0.422277544729623	0.735005963655378
Mark2	2326.70727418388	-0.0358662490462863	0.066985094613274	0.345627156885708	0.670245270228174
Znrf3	861.100969169701	-0.0358409135336784	0.0770735341772737	0.371321310590629	0.692079350283934
Gm13604	146.451161394711	-0.0358359010603196	0.109071885923094	0.436822437863628	0.74633753389678
Fam149b	474.773760778885	-0.0358131546633177	0.0827171729164258	0.384813043410639	0.703692202078882
Snrpc	3766.45459539203	-0.0357611354696489	0.0597501032722592	0.326677648003177	0.654353123541405
Kcnb1	93.1118266793833	-0.035724588717144	0.20778449871564	0.528104183023949	0.809051495965568
1600020E01Rik	551.798248704073	-0.0357030865750136	0.0910780717275434	0.404396075776888	0.720984702097385
Edrf1	820.047684421018	-0.0356773788459332	0.0912192639328983	0.405005839116995	0.721397968313705
Socs5	978.112890817066	-0.0356765479701941	0.0863625072964607	0.394626808145138	0.711805759802677
Prmt1	19380.5053008378	-0.0356061710704702	0.0633703498755031	0.339078806398508	0.664727502012021
Cenpb	762.157471963752	-0.035605312095606	0.0878798590358747	0.398803546483647	0.715124541857039
Wnk1	3012.32241023087	-0.0355798898029267	0.0726019829485448	0.363667350586316	0.684864295839322
Malsu1	1422.12701651403	-0.035558879435301	0.0562533371575202	0.318470308726305	0.647790607622563
